poll_objective,keys_team,ballot_model,power_rating_vs_average,ballot_rank,poll_points,top25_vote,first_place_vote
all,Minnesota,scientific_f2_m5,18.466384887695312,17,9,True,False
all,Tennessee,scientific_f2_m5,17.903310775756836,18,8,True,False
all,Texas A&M,scientific_f2_m5,17.8912353515625,19,7,True,False
all,BYU,scientific_f2_m5,16.72928237915039,20,6,True,False
all,Penn State,scientific_f2_m5,15.774483680725098,21,5,True,False
all,Virginia Tech,scientific_f2_m5,15.638877868652344,22,4,True,False
all,Syracuse,scientific_f2_m5,15.55779266357422,23,3,True,False
all,Missouri,scientific_f2_m5,15.450502395629885,24,2,True,False
all,Nebraska,scientific_f2_m5,14.937196731567385,25,1,True,False
all,Kansas State,scientific_f2_m10,38.75783033148859,1,25,True,True
all,LSU,scientific_f2_m10,30.65906426951541,2,24,True,False
all,Virginia,scientific_f2_m10,30.081234776525125,3,23,True,False
all,SMU,scientific_f2_m10,26.91639882366334,4,22,True,False
all,Houston,scientific_f2_m10,25.23385220416447,5,21,True,False
all,Georgia,scientific_f2_m10,25.16460186372097,6,20,True,False
all,Virginia Tech,scientific_f2_m10,24.17423218436513,7,19,True,False
all,Miami,scientific_f2_m10,24.084869442028708,8,18,True,False
all,Nebraska,scientific_f2_m10,21.99534235195853,9,17,True,False
all,Indiana,scientific_f2_m10,21.825461045454507,10,16,True,False
all,South Carolina,scientific_f2_m10,21.317531075820767,11,15,True,False
all,Florida,scientific_f2_m10,20.649714310241684,12,14,True,False
all,Georgia State,scientific_f2_m10,20.32377728328164,13,13,True,False
all,Mississippi State,scientific_f2_m10,19.71856902877735,14,12,True,False
all,Cincinnati,scientific_f2_m10,19.375105681995134,15,11,True,False
all,NC State,scientific_f2_m10,19.19927340338725,16,10,True,False
all,Utah,scientific_f2_m10,18.983035857036857,17,9,True,False
all,BYU,scientific_f2_m10,18.64097946593757,18,8,True,False
all,Maryland,scientific_f2_m10,18.63836627205894,19,7,True,False
all,New Mexico,scientific_f2_m10,18.28895044217346,20,6,True,False
all,Tennessee,scientific_f2_m10,17.986775563060604,21,5,True,False
all,App State,scientific_f2_m10,17.979777197273986,22,4,True,False
all,Notre Dame,scientific_f2_m10,17.95335988786532,23,3,True,False
all,Louisville,scientific_f2_m10,17.136075784742737,24,2,True,False
all,UCF,scientific_f2_m10,16.59553788648056,25,1,True,False
all,Georgia,scientific_f3_m1,35.73931114241028,1,25,True,True
all,LSU,scientific_f3_m1,26.39549441183048,2,24,True,False
all,Alabama,scientific_f3_m1,26.020263125044607,3,23,True,False
all,Notre Dame,scientific_f3_m1,25.959466669041227,4,22,True,False
all,Texas,scientific_f3_m1,25.0476787584392,5,21,True,False
all,South Carolina,scientific_f3_m1,24.4338170160974,6,20,True,False
all,Ohio State,scientific_f3_m1,24.127630953944877,7,19,True,False
all,Ole Miss,scientific_f3_m1,23.64719806434552,8,18,True,False
all,Texas A&M,scientific_f3_m1,23.183951734579917,9,17,True,False
all,Miami,scientific_f3_m1,21.04418216267147,10,16,True,False
all,Kansas State,scientific_f3_m1,20.094028869770703,11,15,True,False
all,Indiana,scientific_f3_m1,19.936407461691687,12,14,True,False
all,Florida,scientific_f3_m1,19.926113578324397,13,13,True,False
all,BYU,scientific_f3_m1,19.77088317128561,14,12,True,False
all,Tennessee,scientific_f3_m1,19.56609840058044,15,11,True,False
all,Utah,scientific_f3_m1,19.13433952296932,16,10,True,False
all,Oklahoma,scientific_f3_m1,19.037858917592928,17,9,True,False
all,Houston,scientific_f3_m1,18.820134554685666,18,8,True,False
all,Penn State,scientific_f3_m1,16.972125506953027,19,7,True,False
all,Mississippi State,scientific_f3_m1,16.706914087328734,20,6,True,False
all,SMU,scientific_f3_m1,16.622636335302296,21,5,True,False
all,Missouri,scientific_f3_m1,16.030792868334615,22,4,True,False
all,James Madison,scientific_f3_m1,15.83380236138446,23,3,True,False
all,New Mexico,scientific_f3_m1,15.270275775894122,24,2,True,False
all,Nebraska,scientific_f3_m1,15.17798314444546,25,1,True,False
all,Georgia,scientific_f3_m2,35.4911022400774,1,25,True,True
all,Notre Dame,scientific_f3_m2,26.307446235637205,2,24,True,False
all,Miami,scientific_f3_m2,24.75681316099645,3,23,True,False
all,Alabama,scientific_f3_m2,23.880847124101944,4,22,True,False
all,Ohio State,scientific_f3_m2,22.024659221141885,5,21,True,False
all,Texas A&M,scientific_f3_m2,21.461921296353264,6,20,True,False
all,Tennessee,scientific_f3_m2,20.906431704401037,7,19,True,False
all,South Carolina,scientific_f3_m2,20.697095661179898,8,18,True,False
all,Ole Miss,scientific_f3_m2,20.559815881251613,9,17,True,False
all,LSU,scientific_f3_m2,20.460010749438933,10,16,True,False
all,Texas,scientific_f3_m2,20.071792166509717,11,15,True,False
all,Florida,scientific_f3_m2,19.972008555465436,12,14,True,False
all,Mississippi State,scientific_f3_m2,19.837397478815134,13,13,True,False
all,Utah,scientific_f3_m2,19.66647765042373,14,12,True,False
all,Indiana,scientific_f3_m2,19.3550443724348,15,11,True,False
all,Nebraska,scientific_f3_m2,18.35968778230586,16,10,True,False
all,SMU,scientific_f3_m2,17.386138561647492,17,9,True,False
all,BYU,scientific_f3_m2,17.114015826846,18,8,True,False
all,Missouri,scientific_f3_m2,17.017149096260507,19,7,True,False
all,Virginia,scientific_f3_m2,16.815975674807262,20,6,True,False
all,Kansas State,scientific_f3_m2,16.39666015187835,21,5,True,False
all,Oklahoma,scientific_f3_m2,16.38081938229401,22,4,True,False
all,Houston,scientific_f3_m2,15.898402784410424,23,3,True,False
all,Louisville,scientific_f3_m2,12.460626383997932,24,2,True,False
all,Penn State,scientific_f3_m2,12.157515953088032,25,1,True,False
all,Georgia,scientific_f3_m3,33.601849206349186,1,25,True,True
all,Miami,scientific_f3_m3,26.381376984126984,2,24,True,False
all,LSU,scientific_f3_m3,24.972784920634936,3,23,True,False
all,Alabama,scientific_f3_m3,24.294395363408533,4,22,True,False
all,Notre Dame,scientific_f3_m3,22.38307380952381,5,21,True,False
all,Kansas State,scientific_f3_m3,22.244711904761903,6,20,True,False
all,Indiana,scientific_f3_m3,22.130234126984128,7,19,True,False
all,Texas A&M,scientific_f3_m3,22.070978571428576,8,18,True,False
all,Ohio State,scientific_f3_m3,22.002897309330237,9,17,True,False
all,BYU,scientific_f3_m3,21.08625952380953,10,16,True,False
all,Florida,scientific_f3_m3,21.01289761904762,11,15,True,False
all,Utah,scientific_f3_m3,20.956038888888887,12,14,True,False
all,South Carolina,scientific_f3_m3,20.240911904761905,13,13,True,False
all,Houston,scientific_f3_m3,19.92494841269841,14,12,True,False
all,James Madison,scientific_f3_m3,19.875286435786435,15,11,True,False
all,Tennessee,scientific_f3_m3,19.855535978835977,16,10,True,False
all,Virginia,scientific_f3_m3,19.809632034632028,17,9,True,False
all,USC,scientific_f3_m3,18.422172943722945,18,8,True,False
all,Louisville,scientific_f3_m3,18.22751587301586,19,7,True,False
all,Texas,scientific_f3_m3,17.81276854256854,20,6,True,False
all,Mississippi State,scientific_f3_m3,17.5984018037518,21,5,True,False
all,Nebraska,scientific_f3_m3,17.522318253968244,22,4,True,False
all,SMU,scientific_f3_m3,16.863627128427133,23,3,True,False
all,Ole Miss,scientific_f3_m3,15.99696582792207,24,2,True,False
all,Missouri,scientific_f3_m3,15.818373665223666,25,1,True,False
all,Georgia,scientific_f3_m4,38.16395875225477,1,25,True,True
all,Alabama,scientific_f3_m4,28.611388345050678,2,24,True,False
all,Miami,scientific_f3_m4,28.49580746433485,3,23,True,False
all,Notre Dame,scientific_f3_m4,27.20991970779861,4,22,True,False
all,LSU,scientific_f3_m4,26.06679277404135,5,21,True,False
all,Texas A&M,scientific_f3_m4,24.580315358453912,6,20,True,False
all,Ohio State,scientific_f3_m4,24.26988859614961,7,19,True,False
all,Texas,scientific_f3_m4,22.7439134972883,8,18,True,False
all,Indiana,scientific_f3_m4,22.179299361102004,9,17,True,False
all,SMU,scientific_f3_m4,22.05073939946525,10,16,True,False
all,Utah,scientific_f3_m4,21.299676700147145,11,15,True,False
all,Houston,scientific_f3_m4,21.22350197610401,12,14,True,False
all,Ole Miss,scientific_f3_m4,21.05410506511528,13,13,True,False
all,BYU,scientific_f3_m4,20.876952223287176,14,12,True,False
all,Virginia,scientific_f3_m4,20.55682811632005,15,11,True,False
all,Florida,scientific_f3_m4,19.73934712532912,16,10,True,False
all,Kansas State,scientific_f3_m4,19.6028418787088,17,9,True,False
all,Tennessee,scientific_f3_m4,18.83430700960034,18,8,True,False
all,James Madison,scientific_f3_m4,18.301769108351685,19,7,True,False
all,Missouri,scientific_f3_m4,18.2052999057032,20,6,True,False
all,Louisville,scientific_f3_m4,17.94099952827853,21,5,True,False
all,South Carolina,scientific_f3_m4,17.44590479646348,22,4,True,False
all,USC,scientific_f3_m4,16.844944041007636,23,3,True,False
all,Mississippi State,scientific_f3_m4,15.858509672503349,24,2,True,False
all,Nebraska,scientific_f3_m4,15.832986893880848,25,1,True,False
all,Georgia,scientific_f3_m5,45.95264053344727,1,25,True,True
all,Notre Dame,scientific_f3_m5,34.446800231933594,2,24,True,False
all,South Carolina,scientific_f3_m5,33.37352752685547,3,23,True,False
all,Indiana,scientific_f3_m5,30.831897735595703,4,22,True,False
all,Ole Miss,scientific_f3_m5,29.763229370117188,5,21,True,False
all,Minnesota,scientific_f3_m5,24.450366973876957,6,20,True,False
all,Kansas State,scientific_f3_m5,24.05490493774414,7,19,True,False
all,Penn State,scientific_f3_m5,24.025897979736328,8,18,True,False
all,Syracuse,scientific_f3_m5,22.382404327392575,9,17,True,False
all,Arizona State,scientific_f3_m5,21.96971893310547,10,16,True,False
all,Texas,scientific_f3_m5,21.78640365600586,11,15,True,False
all,Colorado State,scientific_f3_m5,20.077960968017575,12,14,True,False
all,SMU,scientific_f3_m5,19.6115665435791,13,13,True,False
all,James Madison,scientific_f3_m5,19.452302932739254,14,12,True,False
all,Illinois,scientific_f3_m5,19.367656707763672,15,11,True,False
all,Vanderbilt,scientific_f3_m5,19.337234497070312,16,10,True,False
all,North Carolina,scientific_f3_m5,19.25803565979004,17,9,True,False
all,NC State,scientific_f3_m5,18.999950408935547,18,8,True,False
all,Maryland,scientific_f3_m5,17.471332550048828,19,7,True,False
all,Miami,scientific_f3_m5,17.32430648803711,20,6,True,False
all,Tennessee,scientific_f3_m5,16.389890670776367,21,5,True,False
all,Auburn,scientific_f3_m5,16.164775848388672,22,4,True,False
all,LSU,scientific_f3_m5,15.707135200500488,23,3,True,False
all,Alabama,scientific_f3_m5,15.395430564880373,24,2,True,False
all,Ohio State,scientific_f3_m5,13.69062614440918,25,1,True,False
all,LSU,scientific_f3_m10,35.29268960937992,1,25,True,True
all,Kansas State,scientific_f3_m10,27.00997677172262,2,24,True,False
all,Virginia Tech,scientific_f3_m10,24.964953232537137,3,23,True,False
all,SMU,scientific_f3_m10,24.519985559696163,4,22,True,False
all,Alabama,scientific_f3_m10,24.261831892150894,5,21,True,False
all,Georgia State,scientific_f3_m10,24.23188001960967,6,20,True,False
all,Utah,scientific_f3_m10,23.097776176730655,7,19,True,False
all,Houston,scientific_f3_m10,22.266996698951385,8,18,True,False
all,Ohio State,scientific_f3_m10,21.56376950938885,9,17,True,False
all,Miami,scientific_f3_m10,21.000064071045795,10,16,True,False
all,Texas A&M,scientific_f3_m10,20.734282168597463,11,15,True,False
all,South Carolina,scientific_f3_m10,19.515273367573656,12,14,True,False
all,NC State,scientific_f3_m10,19.303732471216748,13,13,True,False
all,Georgia,scientific_f3_m10,19.15699387158321,14,12,True,False
all,Indiana,scientific_f3_m10,18.614961679616187,15,11,True,False
all,Virginia,scientific_f3_m10,18.599966069127408,16,10,True,False
all,Syracuse,scientific_f3_m10,18.46987838229916,17,9,True,False
all,Colorado State,scientific_f3_m10,18.26229641311867,18,8,True,False
all,BYU,scientific_f3_m10,18.202606924727554,19,7,True,False
all,Maryland,scientific_f3_m10,17.858425823738976,20,6,True,False
all,Florida,scientific_f3_m10,17.477077180978142,21,5,True,False
all,New Mexico,scientific_f3_m10,17.030059320936157,22,4,True,False
all,Ole Miss,scientific_f3_m10,16.934378883135484,23,3,True,False
all,Cincinnati,scientific_f3_m10,16.83102523924028,24,2,True,False
all,Penn State,scientific_f3_m10,16.197090998039524,25,1,True,False
all,Georgia,scientific_f4_m1,36.173225721720335,1,25,True,True
all,Notre Dame,scientific_f4_m1,28.46840805301365,2,24,True,False
all,Ohio State,scientific_f4_m1,26.768725928839338,3,23,True,False
all,LSU,scientific_f4_m1,26.641753874542783,4,22,True,False
all,South Carolina,scientific_f4_m1,25.99286204839791,5,21,True,False
all,Texas A&M,scientific_f4_m1,25.81707162303783,6,20,True,False
all,Alabama,scientific_f4_m1,25.538552359923784,7,19,True,False
all,Texas,scientific_f4_m1,25.04919188183836,8,18,True,False
all,Ole Miss,scientific_f4_m1,23.139476416981832,9,17,True,False
all,Kansas State,scientific_f4_m1,22.189346118132956,10,16,True,False
all,Florida,scientific_f4_m1,22.043966765247085,11,15,True,False
all,Miami,scientific_f4_m1,21.668847275180383,12,14,True,False
all,Tennessee,scientific_f4_m1,21.08636118886781,13,13,True,False
all,Indiana,scientific_f4_m1,20.825293796080917,14,12,True,False
all,Oklahoma,scientific_f4_m1,20.818870799357832,15,11,True,False
all,Utah,scientific_f4_m1,20.620920964059884,16,10,True,False
all,BYU,scientific_f4_m1,19.82042538875936,17,9,True,False
all,Houston,scientific_f4_m1,18.641002184667627,18,8,True,False
all,Mississippi State,scientific_f4_m1,18.190094604120965,19,7,True,False
all,Missouri,scientific_f4_m1,17.498560109069082,20,6,True,False
all,SMU,scientific_f4_m1,17.217592913365102,21,5,True,False
all,Virginia Tech,scientific_f4_m1,17.215610863552367,22,4,True,False
all,New Mexico,scientific_f4_m1,16.99872399309757,23,3,True,False
all,Nebraska,scientific_f4_m1,15.79410734604248,24,2,True,False
all,James Madison,scientific_f4_m1,15.722871142262894,25,1,True,False
all,Georgia,scientific_f4_m2,38.24133606829598,1,25,True,True
all,Notre Dame,scientific_f4_m2,31.19362149170295,2,24,True,False
all,Ohio State,scientific_f4_m2,27.03304135611295,3,23,True,False
all,Texas A&M,scientific_f4_m2,25.888242959441303,4,22,True,False
all,Miami,scientific_f4_m2,25.45574113952137,5,21,True,False
all,Alabama,scientific_f4_m2,23.9894287911253,6,20,True,False
all,Tennessee,scientific_f4_m2,23.867641781217262,7,19,True,False
all,Florida,scientific_f4_m2,23.71077488643548,8,18,True,False
all,South Carolina,scientific_f4_m2,22.71776813320632,9,17,True,False
all,Utah,scientific_f4_m2,22.37911233705083,10,16,True,False
all,Indiana,scientific_f4_m2,21.577474041619784,11,15,True,False
all,Ole Miss,scientific_f4_m2,21.56830711996471,12,14,True,False
all,Texas,scientific_f4_m2,21.439407403076466,13,13,True,False
all,Mississippi State,scientific_f4_m2,21.10655703290452,14,12,True,False
all,LSU,scientific_f4_m2,20.9151021097967,15,11,True,False
all,Kansas State,scientific_f4_m2,19.85282614713452,16,10,True,False
all,Missouri,scientific_f4_m2,19.82033913870412,17,9,True,False
all,Nebraska,scientific_f4_m2,19.72218958798421,18,8,True,False
all,Oklahoma,scientific_f4_m2,19.42060677453208,19,7,True,False
all,BYU,scientific_f4_m2,18.42475300555767,20,6,True,False
all,SMU,scientific_f4_m2,18.248024466448783,21,5,True,False
all,Virginia,scientific_f4_m2,16.074759041902073,22,4,True,False
all,Houston,scientific_f4_m2,15.141150575066328,23,3,True,False
all,USC,scientific_f4_m2,14.672231241676869,24,2,True,False
all,Texas Tech,scientific_f4_m2,14.01473977373232,25,1,True,False
all,Georgia,scientific_f4_m3,32.646100000000004,1,25,True,True
all,Miami,scientific_f4_m3,25.9535753968254,2,24,True,False
all,LSU,scientific_f4_m3,25.363770634920638,3,23,True,False
all,Indiana,scientific_f4_m3,25.00058174603174,4,22,True,False
all,Notre Dame,scientific_f4_m3,24.33667539682539,5,21,True,False
all,Kansas State,scientific_f4_m3,23.54712027417029,6,20,True,False
all,Alabama,scientific_f4_m3,23.23194134199136,7,19,True,False
all,Texas A&M,scientific_f4_m3,23.0744843061956,8,18,True,False
all,Ohio State,scientific_f4_m3,22.50948854785062,9,17,True,False
all,Utah,scientific_f4_m3,21.820609451659458,10,16,True,False
all,James Madison,scientific_f4_m3,19.982428571428564,11,15,True,False
all,Tennessee,scientific_f4_m3,19.964311111111115,12,14,True,False
all,South Carolina,scientific_f4_m3,19.903774542124527,13,13,True,False
all,Florida,scientific_f4_m3,19.59950634920636,14,12,True,False
all,BYU,scientific_f4_m3,19.192151587301577,15,11,True,False
all,Houston,scientific_f4_m3,19.0928676046176,16,10,True,False
all,SMU,scientific_f4_m3,18.265518037518035,17,9,True,False
all,Virginia,scientific_f4_m3,18.198667460317463,18,8,True,False
all,Nebraska,scientific_f4_m3,17.564850432900432,19,7,True,False
all,USC,scientific_f4_m3,17.507431890331898,20,6,True,False
all,Ole Miss,scientific_f4_m3,17.1613649891775,21,5,True,False
all,Louisville,scientific_f4_m3,17.123616450216442,22,4,True,False
all,Texas,scientific_f4_m3,16.946540022039827,23,3,True,False
all,Mississippi State,scientific_f4_m3,16.568949927849914,24,2,True,False
all,Missouri,scientific_f4_m3,16.047395004668537,25,1,True,False
all,Georgia,scientific_f4_m4,35.920159718520736,1,25,True,True
all,Notre Dame,scientific_f4_m4,27.73985467543468,2,24,True,False
all,Alabama,scientific_f4_m4,26.874240555667733,3,23,True,False
all,Ohio State,scientific_f4_m4,26.4579713121972,4,22,True,False
all,Miami,scientific_f4_m4,26.133603559463623,5,21,True,False
all,Indiana,scientific_f4_m4,25.728202898004263,6,20,True,False
all,Texas A&M,scientific_f4_m4,25.246612026333025,7,19,True,False
all,LSU,scientific_f4_m4,25.20927602082984,8,18,True,False
all,Kansas State,scientific_f4_m4,25.12062949395934,9,17,True,False
all,Texas,scientific_f4_m4,24.22057745585209,10,16,True,False
all,Houston,scientific_f4_m4,23.945757591517264,11,15,True,False
all,BYU,scientific_f4_m4,23.771427419788917,12,14,True,False
all,Virginia,scientific_f4_m4,22.398498218896,13,13,True,False
all,Utah,scientific_f4_m4,22.386235131567307,14,12,True,False
all,Florida,scientific_f4_m4,22.252168576581187,15,11,True,False
all,Louisville,scientific_f4_m4,21.3490413075587,16,10,True,False
all,Tennessee,scientific_f4_m4,21.20199516945124,17,9,True,False
all,James Madison,scientific_f4_m4,21.104919939091285,18,8,True,False
all,USC,scientific_f4_m4,20.82713408774261,19,7,True,False
all,SMU,scientific_f4_m4,20.43561011710205,20,6,True,False
all,Mississippi State,scientific_f4_m4,19.195142825613505,21,5,True,False
all,Missouri,scientific_f4_m4,18.919237200148608,22,4,True,False
all,Nebraska,scientific_f4_m4,18.09476950301569,23,3,True,False
all,Ole Miss,scientific_f4_m4,18.059060762012464,24,2,True,False
all,South Carolina,scientific_f4_m4,18.018821451708195,25,1,True,False
all,Georgia,scientific_f4_m5,44.03178405761719,1,25,True,True
all,Arizona State,scientific_f4_m5,29.58637809753418,2,24,True,False
all,Indiana,scientific_f4_m5,26.607892990112305,3,23,True,False
all,Notre Dame,scientific_f4_m5,26.37055778503418,4,22,True,False
all,Kansas State,scientific_f4_m5,25.8062686920166,5,21,True,False
all,Penn State,scientific_f4_m5,24.732852935791016,6,20,True,False
all,Minnesota,scientific_f4_m5,23.692943572998047,7,19,True,False
all,Tennessee,scientific_f4_m5,21.67074012756348,8,18,True,False
all,South Carolina,scientific_f4_m5,21.40741539001465,9,17,True,False
all,James Madison,scientific_f4_m5,19.913366317749023,10,16,True,False
all,LSU,scientific_f4_m5,19.89900016784668,11,15,True,False
all,UCLA,scientific_f4_m5,18.247190475463867,12,14,True,False
all,Duke,scientific_f4_m5,17.736818313598633,13,13,True,False
all,SMU,scientific_f4_m5,16.655839920043945,14,12,True,False
all,NC State,scientific_f4_m5,16.311420440673828,15,11,True,False
all,Texas,scientific_f4_m5,16.275985717773438,16,10,True,False
all,Washington,scientific_f4_m5,16.231624603271484,17,9,True,False
all,Virginia Tech,scientific_f4_m5,14.783063888549805,18,8,True,False
all,Michigan,scientific_f4_m5,14.609930038452148,19,7,True,False
all,Liberty,scientific_f4_m5,14.414356231689451,20,6,True,False
all,Oregon,scientific_f4_m5,14.220746994018556,21,5,True,False
all,Texas A&M,scientific_f4_m5,13.559259414672852,22,4,True,False
all,Florida State,scientific_f4_m5,13.44780731201172,23,3,True,False
all,USC,scientific_f4_m5,13.004985809326172,24,2,True,False
all,Alabama,scientific_f4_m5,12.988842010498049,25,1,True,False
all,LSU,scientific_f4_m10,31.804713318341637,1,25,True,True
all,Kansas State,scientific_f4_m10,27.150001238806365,2,24,True,False
all,Utah,scientific_f4_m10,26.762654246645383,3,23,True,False
all,BYU,scientific_f4_m10,25.679622892428164,4,22,True,False
all,Michigan,scientific_f4_m10,25.023821628468312,5,21,True,False
all,Virginia Tech,scientific_f4_m10,24.426104561997825,6,20,True,False
all,Cincinnati,scientific_f4_m10,22.228617678202067,7,19,True,False
all,Ohio State,scientific_f4_m10,21.885968186311363,8,18,True,False
all,Georgia State,scientific_f4_m10,21.268799449080152,9,17,True,False
all,Indiana,scientific_f4_m10,21.17329497912304,10,16,True,False
all,Texas A&M,scientific_f4_m10,20.28514671943589,11,15,True,False
all,Alabama,scientific_f4_m10,19.95676600329462,12,14,True,False
all,Georgia,scientific_f4_m10,19.688406296209784,13,13,True,False
all,New Mexico,scientific_f4_m10,19.09327981924937,14,12,True,False
all,NC State,scientific_f4_m10,18.91311296402067,15,11,True,False
all,Florida,scientific_f4_m10,18.12621251947453,16,10,True,False
all,Houston,scientific_f4_m10,17.782296000364813,17,9,True,False
all,Mississippi State,scientific_f4_m10,17.561052757376224,18,8,True,False
all,Tennessee,scientific_f4_m10,17.401846339505955,19,7,True,False
all,South Carolina,scientific_f4_m10,17.145960582939924,20,6,True,False
all,Texas,scientific_f4_m10,16.99790446011521,21,5,True,False
all,USC,scientific_f4_m10,16.802632444723173,22,4,True,False
all,Miami,scientific_f4_m10,16.48522098176513,23,3,True,False
all,Maryland,scientific_f4_m10,16.37409979928222,24,2,True,False
all,Colorado State,scientific_f4_m10,16.256787920110725,25,1,True,False
all,Georgia,scientific_f5_m1,36.56876134153631,1,25,True,True
all,Alabama,scientific_f5_m1,27.981029711606908,2,24,True,False
all,Notre Dame,scientific_f5_m1,27.571593884219013,3,23,True,False
all,Ohio State,scientific_f5_m1,27.4308099003921,4,22,True,False
all,LSU,scientific_f5_m1,27.376947591490108,5,21,True,False
all,Texas,scientific_f5_m1,26.74944958595448,6,20,True,False
all,Texas A&M,scientific_f5_m1,25.61560049474709,7,19,True,False
all,Miami,scientific_f5_m1,25.138243629880225,8,18,True,False
all,Kansas State,scientific_f5_m1,23.02984375219767,9,17,True,False
all,Florida,scientific_f5_m1,22.937823561666853,10,16,True,False
all,South Carolina,scientific_f5_m1,22.87448582687336,11,15,True,False
all,Indiana,scientific_f5_m1,21.969569611524623,12,14,True,False
all,Ole Miss,scientific_f5_m1,21.859095219516423,13,13,True,False
all,Tennessee,scientific_f5_m1,21.428219956927805,14,12,True,False
all,Oklahoma,scientific_f5_m1,20.582356668819784,15,11,True,False
all,Utah,scientific_f5_m1,19.390868904094237,16,10,True,False
all,Mississippi State,scientific_f5_m1,18.673756922436773,17,9,True,False
all,SMU,scientific_f5_m1,17.60013748206314,18,8,True,False
all,Virginia Tech,scientific_f5_m1,17.346345817904194,19,7,True,False
all,Missouri,scientific_f5_m1,17.33866790895066,20,6,True,False
all,BYU,scientific_f5_m1,17.332634741674497,21,5,True,False
all,Houston,scientific_f5_m1,16.58209179879372,22,4,True,False
all,James Madison,scientific_f5_m1,15.763629964248016,23,3,True,False
all,USC,scientific_f5_m1,15.32288686229967,24,2,True,False
all,Texas Tech,scientific_f5_m1,14.755411460359833,25,1,True,False
all,Georgia,scientific_f5_m2,32.13618567370671,1,25,True,True
all,LSU,scientific_f5_m2,28.707464562167974,2,24,True,False
all,Miami,scientific_f5_m2,27.977978488345023,3,23,True,False
all,Notre Dame,scientific_f5_m2,27.889583792875307,4,22,True,False
all,Texas A&M,scientific_f5_m2,26.83671852488081,5,21,True,False
all,Alabama,scientific_f5_m2,26.45044364896699,6,20,True,False
all,Kansas State,scientific_f5_m2,25.36531651295761,7,19,True,False
all,Texas,scientific_f5_m2,24.850981658500025,8,18,True,False
all,Ohio State,scientific_f5_m2,24.76833913840925,9,17,True,False
all,South Carolina,scientific_f5_m2,24.16988341904776,10,16,True,False
all,Florida,scientific_f5_m2,24.014247700471856,11,15,True,False
all,Indiana,scientific_f5_m2,23.52823362877349,12,14,True,False
all,Utah,scientific_f5_m2,23.471044455309524,13,13,True,False
all,Tennessee,scientific_f5_m2,23.378935440877783,14,12,True,False
all,Ole Miss,scientific_f5_m2,22.73998216742877,15,11,True,False
all,Mississippi State,scientific_f5_m2,21.42766605085165,16,10,True,False
all,Oklahoma,scientific_f5_m2,20.35020364386744,17,9,True,False
all,Missouri,scientific_f5_m2,20.03437211935476,18,8,True,False
all,BYU,scientific_f5_m2,20.027686463899045,19,7,True,False
all,Houston,scientific_f5_m2,19.555053048399717,20,6,True,False
all,Louisville,scientific_f5_m2,19.55015223639878,21,5,True,False
all,SMU,scientific_f5_m2,19.23847980687104,22,4,True,False
all,Nebraska,scientific_f5_m2,18.601302795035764,23,3,True,False
all,USC,scientific_f5_m2,18.46135353609371,24,2,True,False
all,Virginia,scientific_f5_m2,17.413050056314454,25,1,True,False
all,Georgia,scientific_f5_m3,34.51245096163199,1,25,True,True
all,Miami,scientific_f5_m3,26.94192175732024,2,24,True,False
all,Alabama,scientific_f5_m3,26.623537941578014,3,23,True,False
all,Notre Dame,scientific_f5_m3,25.71340592690016,4,22,True,False
all,Ohio State,scientific_f5_m3,25.05422635757932,5,21,True,False
all,LSU,scientific_f5_m3,24.03121837358732,6,20,True,False
all,Texas A&M,scientific_f5_m3,23.913188304726013,7,19,True,False
all,Indiana,scientific_f5_m3,23.6635252515773,8,18,True,False
all,Kansas State,scientific_f5_m3,22.72260898015643,9,17,True,False
all,BYU,scientific_f5_m3,21.70255217021779,10,16,True,False
all,Utah,scientific_f5_m3,21.22979421487648,11,15,True,False
all,Houston,scientific_f5_m3,20.967354222540155,12,14,True,False
all,James Madison,scientific_f5_m3,20.20954897251342,13,13,True,False
all,SMU,scientific_f5_m3,20.141150313288097,14,12,True,False
all,Florida,scientific_f5_m3,20.00206990444931,15,11,True,False
all,South Carolina,scientific_f5_m3,19.923445598845344,16,10,True,False
all,Texas,scientific_f5_m3,19.91074114222842,17,9,True,False
all,Tennessee,scientific_f5_m3,19.512148157768657,18,8,True,False
all,Virginia,scientific_f5_m3,19.285338096611284,19,7,True,False
all,USC,scientific_f5_m3,18.6888946966823,20,6,True,False
all,Ole Miss,scientific_f5_m3,17.715448919952834,21,5,True,False
all,Louisville,scientific_f5_m3,16.52983257795557,22,4,True,False
all,Nebraska,scientific_f5_m3,16.316679202283883,23,3,True,False
all,Missouri,scientific_f5_m3,15.45975201225977,24,2,True,False
all,Oklahoma,scientific_f5_m3,14.75177776921949,25,1,True,False
all,Georgia,scientific_f5_m4,33.3417247479936,1,25,True,True
all,Miami,scientific_f5_m4,28.85959945399565,2,24,True,False
all,Notre Dame,scientific_f5_m4,26.446252154890395,3,23,True,False
all,Texas A&M,scientific_f5_m4,26.183903323185177,4,22,True,False
all,Alabama,scientific_f5_m4,26.0496494685877,5,21,True,False
all,Ohio State,scientific_f5_m4,25.91438610140463,6,20,True,False
all,Kansas State,scientific_f5_m4,25.367498901605646,7,19,True,False
all,LSU,scientific_f5_m4,25.00376447491531,8,18,True,False
all,Utah,scientific_f5_m4,23.6288111753896,9,17,True,False
all,Indiana,scientific_f5_m4,23.17279567366113,10,16,True,False
