consensus_phase,consensus_roster,consensus_reader_week,consensus_provider_week,game_id,consensus_kickoff_eastern,away_team,home_team,model_name,model_family,fingerprint,pred_home_margin,pred_home_win_probability,pred_winner,model_predicted_winner_margin,model_against_spread_pick,model_edge_vs_spread_points,consensus_straight_up_pick,consensus_predicted_winner_margin,consensus_against_spread_pick,consensus_model_edge_vs_spread_points,season,week,game_start_time_utc,neutral_site,conference_game,season_type,market_spread_close,keys_season,next_week,next_game_id,objective,checkpoint_path,checkpoint_sha256,roster_rank,preseason_performance_rank,confidence,created_at_utc,consensus_predicted_home_win_probability,consensus_home_team_market_spread,consensus_against_spread_team,consensus_against_spread_line,consensus_model_agreement,consensus_scientific_model_count,model_against_spread_team,model_against_spread_line,home_points,away_points,actual_home_margin,actual_winner,model_winner_correct,model_absolute_margin_error,actual_against_spread_winner,model_ats_result,consensus_ats_result
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F0_M1,linear,F0,0.9950941659182536,0.5177620613248257,Boston College,0.995,Rutgers +3.25,2.255,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F0/M1/checkpoint.pkl,3004e951de040158ab253160a1e5faebc99073441fb5f3eb0322a6bdf211b863,1,1,0.0355241226496514,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,True,6.004905834081747,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F0_M10,knn,F0,-4.543228090885564,0.4195754888717655,Rutgers,4.543,Rutgers +3.25,7.793,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F0/M10/checkpoint.pkl,b72148b78493a060d1e5be6746b97d7061aabc8de152a7dbd2609c57c966e170,6,6,0.1608490222564689,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,False,11.543228090885563,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F0_M2,spline,F0,0.7176340055919397,0.5128120877198095,Boston College,0.718,Rutgers +3.25,2.532,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F0/M2/checkpoint.pkl,faa0aa500ef3a49204415f776e055580b8b2192d373428f5c322465c4b6b53a5,2,2,0.0256241754396189,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,True,6.28236599440806,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F0_M3,tree,F0,-1.1504158307210035,0.4794684118697754,Rutgers,1.15,Rutgers +3.25,4.4,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F0/M3/checkpoint.pkl,358ba183dfb2490fa300be4658b19950aed0049b8ea4fce0bdd7cd13ceb41d21,3,3,0.0410631762604492,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,False,8.150415830721004,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F0_M4,boosted,F0,-0.4809627109224663,0.4914122247748277,Rutgers,0.481,Rutgers +3.25,3.731,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F0/M4/checkpoint.pkl,536856580617cdb0017463eadedb4239f7f52f3b6e217f92307fc64664dda481,4,4,0.0171755504503444,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,False,7.480962710922467,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F0_M5,neural,F0,-0.5138989090919495,0.4908242640318875,Rutgers,0.514,Rutgers +3.25,3.764,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F0/M5/checkpoint.pkl,b5c22a3c584ee4be901802a4cd0a8d35a35b0464f5fefaac5132089a925dc1af,5,5,0.0183514719362249,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,False,7.5138989090919495,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F1_M1,linear,F1,-0.677166837333357,0.487910092050459,Rutgers,0.677,Rutgers +3.25,3.927,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F1/M1/checkpoint.pkl,de123537a22f9ab809539f81b9b90e376311fd3703d871f3eebb0d5a5a6b0167,7,7,0.0241798158990819,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,False,7.677166837333357,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F1_M10,knn,F1,1.7927820302936983,0.5319702885553863,Boston College,1.793,Rutgers +3.25,1.457,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F1/M10/checkpoint.pkl,3d72b6bd97123eaa76a67c2debf38d1b23388a3605a981b3b121263f2c1deed8,12,12,0.0639405771107726,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,True,5.207217969706302,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F1_M2,spline,F1,-3.2400429045011627,0.4423989573243518,Rutgers,3.24,Rutgers +3.25,6.49,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F1/M2/checkpoint.pkl,dd67d778cca7ecca58d04c1c2f81380cf31f9dc37912ed12f772336ea65440b5,8,8,0.1152020853512963,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,False,10.240042904501163,Boston College,Loss,Win
pre_game,Scientific roster (market-free F0–F6),2,2,401858214,Fri 7:30 PM,Rutgers,Boston College,scientific_F1_M3,tree,F1,2.091050793650795,0.5372709298462696,Boston College,2.091,Rutgers +3.25,1.159,Boston College,3.88,Boston College -3.25,0.63,2026,2,2026-09-11T23:30:00.000Z,False,False,regular,-3.25,2026,2,401858214,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F1/M3/checkpoint.pkl,074942f55a18152490c8f5fbb362670a65f282e328e391b3fbde67b83fe800f6,9,9,0.0745418596925391,2026-09-10T13:01:15.635848+00:00,0.562,-3.25,Boston College,-3.25,0.7857,42,Rutgers,3.25,28.0,21.0,7.0,Boston College,True,4.908949206349205,Boston College,Loss,Win
