game_id,season,week,game_start_time_utc,home_team,away_team,neutral_site,conference_game,season_type,pred_home_margin,pred_home_margin_median,pred_home_win_probability,model_count,model_agreement,pred_winner,predicted_margin,ap_rank_home,ap_rank_away,tdnet_rank_home,tdnet_rank_away,closest_rank
401864577,2026,1,2026-08-29T21:30:00.000Z,North Dakota State,Jacksonville State,False,False,regular,1.6361470737556991,0.6358057380831375,0.5266239620279453,36,0.6388888888888888,North Dakota State,1.6361470737556991,,,,,1
401858202,2026,1,2026-08-29T19:30:00.000Z,Virginia,NC State,False,True,regular,1.890496067603372,2.17753947649235,0.5349150542857793,36,0.7777777777777778,Virginia,1.890496067603372,,,,,2
401866408,2026,1,2026-08-29T22:30:00.000Z,Eastern Michigan,Sacramento State,False,True,regular,2.096270302406385,1.780192890680103,0.535504979067507,36,0.9166666666666666,Eastern Michigan,2.096270302406385,,,,,3
401858201,2026,1,2026-08-29T23:00:00.000Z,Stanford,Hawai'i,False,False,regular,2.623680989971365,1.6700221590353035,0.5415749483787113,36,0.7222222222222222,Stanford,2.623680989971365,,,,,4
401856766,2026,1,2026-08-29T16:00:00.000Z,TCU,North Carolina,True,False,regular,10.11948343709723,10.66923778315883,0.6678919399517272,36,1.0,TCU,10.11948343709723,,,,,5
401864570,2026,1,2026-08-29T23:00:00.000Z,Florida State,New Mexico State,False,False,regular,21.792126672909866,24.542081434267057,0.8043808617874897,36,1.0,Florida State,21.792126672909866,,,24.0,,6
401864494,2026,1,2026-08-29T19:00:00.000Z,USC,San José State,False,False,regular,22.640146155364576,24.688338511590764,0.8119502792469169,36,1.0,USC,22.640146155364576,14.0,,11.0,,7
