poll_objective,keys_team,ballot_model,power_rating_vs_average,ballot_rank,poll_points,top25_vote,first_place_vote,model_id,model_level,model_family,objective,feature_config,fingerprint,checkpoint_sha256,training_end_season,selected_feature_count,calibration_status,calibrator_sha256
margin,Georgia,scientific_f0_m1,18.4423287452887,1,25,True,True,,,,,,,,,,,
margin,Texas,scientific_f0_m1,17.589858223940382,2,24,True,False,,,,,,,,,,,
margin,Oregon,scientific_f0_m1,17.551151454322408,3,23,True,False,,,,,,,,,,,
margin,Alabama,scientific_f0_m1,17.053492987805548,4,22,True,False,,,,,,,,,,,
margin,Ohio State,scientific_f0_m1,16.626796932254983,5,21,True,False,,,,,,,,,,,
margin,Notre Dame,scientific_f0_m1,16.108863491176326,6,20,True,False,,,,,,,,,,,
margin,Texas A&M,scientific_f0_m1,15.185891353738118,7,19,True,False,,,,,,,,,,,
margin,LSU,scientific_f0_m1,15.12875278906396,8,18,True,False,,,,,,,,,,,
margin,USC,scientific_f0_m1,13.619188773962826,9,17,True,False,,,,,,,,,,,
margin,Florida,scientific_f0_m1,13.25377843697406,10,16,True,False,,,,,,,,,,,
margin,Michigan,scientific_f0_m1,13.205394974951584,11,15,True,False,,,,,,,,,,,
margin,Miami,scientific_f0_m1,13.017390665378553,12,14,True,False,,,,,,,,,,,
margin,Tennessee,scientific_f0_m1,13.01554748587293,13,13,True,False,,,,,,,,,,,
margin,Ole Miss,scientific_f0_m1,13.007253178097653,14,12,True,False,,,,,,,,,,,
margin,South Carolina,scientific_f0_m1,11.95433688551337,15,11,True,False,,,,,,,,,,,
margin,Clemson,scientific_f0_m1,11.953415295760564,16,10,True,False,,,,,,,,,,,
margin,Oklahoma,scientific_f0_m1,11.413824495490896,17,9,True,False,,,,,,,,,,,
margin,Florida State,scientific_f0_m1,10.533584920247204,18,8,True,False,,,,,,,,,,,
margin,Auburn,scientific_f0_m1,10.356300254142575,19,7,True,False,,,,,,,,,,,
margin,Missouri,scientific_f0_m1,9.442544014232453,20,6,True,False,,,,,,,,,,,
margin,Mississippi State,scientific_f0_m1,9.266059576569528,21,5,True,False,,,,,,,,,,,
margin,Nebraska,scientific_f0_m1,8.47902192767065,22,4,True,False,,,,,,,,,,,
margin,Kentucky,scientific_f0_m1,8.442158337558286,23,3,True,False,,,,,,,,,,,
margin,Washington,scientific_f0_m1,8.026521359041432,24,2,True,False,,,,,,,,,,,
margin,UCLA,scientific_f0_m1,7.879988588344803,25,1,True,False,,,,,,,,,,,
margin,Penn State,scientific_f0_m1,7.861095998412214,26,0,False,False,,,,,,,,,,,
margin,Virginia Tech,scientific_f0_m1,7.634384919221204,27,0,False,False,,,,,,,,,,,
margin,North Carolina,scientific_f0_m1,7.57770714942345,28,0,False,False,,,,,,,,,,,
margin,Texas Tech,scientific_f0_m1,7.57770714942345,29,0,False,False,,,,,,,,,,,
margin,Wisconsin,scientific_f0_m1,7.568030457018954,30,0,False,False,,,,,,,,,,,
margin,SMU,scientific_f0_m1,7.421497686322326,31,0,False,False,,,,,,,,,,,
margin,NC State,scientific_f0_m1,7.082352657288615,32,0,False,False,,,,,,,,,,,
margin,California,scientific_f0_m1,6.841817731805465,33,0,False,False,,,,,,,,,,,
margin,Georgia Tech,scientific_f0_m1,6.829376270142545,34,0,False,False,,,,,,,,,,,
margin,Syracuse,scientific_f0_m1,6.55105616479423,35,0,False,False,,,,,,,,,,,
margin,Arkansas,scientific_f0_m1,6.545065831400971,36,0,False,False,,,,,,,,,,,
margin,Louisville,scientific_f0_m1,6.291167854502094,37,0,False,False,,,,,,,,,,,
margin,Stanford,scientific_f0_m1,6.184142081865143,38,0,False,False,,,,,,,,,,,
margin,Indiana,scientific_f0_m1,6.074133467715573,39,0,False,False,,,,,,,,,,,
margin,Colorado,scientific_f0_m1,5.906404132704337,40,0,False,False,,,,,,,,,,,
margin,TCU,scientific_f0_m1,5.868158157962761,41,0,False,False,,,,,,,,,,,
margin,Minnesota,scientific_f0_m1,5.775999182681861,42,0,False,False,,,,,,,,,,,
margin,UNLV,scientific_f0_m1,5.733484692741545,43,0,False,False,,,,,,,,,,,
margin,Vanderbilt,scientific_f0_m1,5.711487899985233,44,0,False,False,,,,,,,,,,,
margin,Baylor,scientific_f0_m1,5.522101205782984,45,0,False,False,,,,,,,,,,,
margin,Iowa,scientific_f0_m1,5.496757487580739,46,0,False,False,,,,,,,,,,,
margin,Arizona State,scientific_f0_m1,5.46311946160321,47,0,False,False,,,,,,,,,,,
margin,Northwestern,scientific_f0_m1,5.3782118430336805,48,0,False,False,,,,,,,,,,,
margin,Maryland,scientific_f0_m1,5.354371870771747,49,0,False,False,,,,,,,,,,,
margin,Kansas State,scientific_f0_m1,5.30967476776051,50,0,False,False,,,,,,,,,,,
margin,Rutgers,scientific_f0_m1,4.8659293017829786,51,0,False,False,,,,,,,,,,,
margin,West Virginia,scientific_f0_m1,4.799574839580734,52,0,False,False,,,,,,,,,,,
margin,Illinois,scientific_f0_m1,4.634149478951517,53,0,False,False,,,,,,,,,,,
margin,South Florida,scientific_f0_m1,4.624933581423425,54,0,False,False,,,,,,,,,,,
margin,Virginia,scientific_f0_m1,4.4576650412885925,55,0,False,False,,,,,,,,,,,
margin,Arizona,scientific_f0_m1,4.430478143580731,56,0,False,False,,,,,,,,,,,
margin,Purdue,scientific_f0_m1,4.372417989153765,57,0,False,False,,,,,,,,,,,
margin,Houston,scientific_f0_m1,4.261827218816681,58,0,False,False,,,,,,,,,,,
margin,Utah,scientific_f0_m1,4.25215052641219,59,0,False,False,,,,,,,,,,,
margin,BYU,scientific_f0_m1,3.961849754277353,60,0,False,False,,,,,,,,,,,
margin,Michigan State,scientific_f0_m1,3.7591000086593747,61,0,False,False,,,,,,,,,,,
margin,Kansas,scientific_f0_m1,3.7355994699627457,62,0,False,False,,,,,,,,,,,
