consensus_phase,consensus_roster,consensus_reader_week,consensus_provider_week,game_id,consensus_kickoff_eastern,away_team,home_team,model_name,model_family,fingerprint,pred_home_margin,pred_home_win_probability,pred_winner,model_predicted_winner_margin,model_against_spread_pick,model_edge_vs_spread_points,consensus_straight_up_pick,consensus_predicted_winner_margin,consensus_against_spread_pick,consensus_model_edge_vs_spread_points,season,week,game_start_time_utc,neutral_site,conference_game,season_type,market_spread_close,keys_season,next_week,next_game_id,objective,checkpoint_path,checkpoint_sha256,roster_rank,preseason_performance_rank,confidence,created_at_utc,consensus_predicted_home_win_probability,consensus_home_team_market_spread,consensus_against_spread_team,consensus_against_spread_line,consensus_model_agreement,consensus_scientific_model_count,model_against_spread_team,model_against_spread_line,home_points,away_points,actual_home_margin,actual_winner,model_winner_correct,model_absolute_margin_error,actual_against_spread_winner,model_ats_result,consensus_ats_result
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F1_M4,boosted,F1,16.578986932787632,0.7657045298609904,Eastern Michigan,16.579,Eastern Michigan -3,13.579,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F1/M4/checkpoint.pkl,ee9fb6307319157df56a4e2240b2ffb96777bd551b5342aa88c214a3808a6416,10,10,0.5314090597219807,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,22.578986932787632,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F1_M5,neural,F1,14.030230522155762,0.7314829154224357,Eastern Michigan,14.03,Eastern Michigan -3,11.03,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F1/M5/checkpoint.pkl,6c253ec4aadc5ed51e9904b1a244a90f8792cd0b73e3d94d9e038a331e786a79,11,11,0.4629658308448714,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,20.03023052215576,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F2_M1,linear,F2,20.508865897103,0.8122838692206819,Eastern Michigan,20.509,Eastern Michigan -3,17.509,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F2/M1/checkpoint.pkl,0dc099ef612b0b493bded42b1f5f2ec58fb5b35d4589a2d88c26019fc903a737,13,13,0.6245677384413637,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,26.508865897103,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F2_M10,knn,F2,18.455303745698405,0.7888880701547655,Eastern Michigan,18.455,Eastern Michigan -3,15.455,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F2/M10/checkpoint.pkl,58ed41000abb0223c020a00119461f748ef991ffa3dbc1efd1df26ba4b05d96e,18,18,0.577776140309531,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,24.455303745698405,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F2_M2,spline,F2,19.49291286104532,0.8009672887154381,Eastern Michigan,19.493,Eastern Michigan -3,16.493,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F2/M2/checkpoint.pkl,7b3c33a92fae9994535095f83a468d5514e3d9fdf72e2e90993442e8a4c99329,14,14,0.6019345774308762,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,25.49291286104532,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F2_M3,tree,F2,15.78575238095238,0.755387168263747,Eastern Michigan,15.786,Eastern Michigan -3,12.786,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F2/M3/checkpoint.pkl,4d047265757142db6ad68cd76fb4cafba2cd34453f11f972f83ef29fe83f97a8,15,15,0.5107743365274939,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,21.78575238095238,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F2_M4,boosted,F2,21.00958981489493,0.8176766173181351,Eastern Michigan,21.01,Eastern Michigan -3,18.01,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F2/M4/checkpoint.pkl,a0eadb4cea94836b3ade844d07239c990f356552dc0c69793093274ad8afa8c1,16,16,0.6353532346362702,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,27.00958981489493,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F2_M5,neural,F2,15.743213653564451,0.754825290170351,Eastern Michigan,15.743,Eastern Michigan -3,12.743,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F2/M5/checkpoint.pkl,391e1dd75e342bb0cd1e66b6178918b76670583a8f2ed306044cac4d48738f24,17,17,0.5096505803407021,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,21.743213653564453,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F3_M1,linear,F3,15.43096193247054,0.7506742571755247,Eastern Michigan,15.431,Eastern Michigan -3,12.431,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F3/M1/checkpoint.pkl,fcec1890921aaae1e705ec31c93bd07e779a520e874f9ebceb562185ac567097,19,19,0.5013485143510494,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,21.430961932470538,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F3_M10,knn,F3,7.314517782034545,0.6277241147635776,Eastern Michigan,7.315,Eastern Michigan -3,4.315,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F3/M10/checkpoint.pkl,ceb577b58fc9ac4669e026a9a0a50a60f06535cdf9624540a567dbecb6ad817d,24,24,0.2554482295271552,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,13.314517782034546,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F3_M2,spline,F3,9.118811250781745,0.6573131896457671,Eastern Michigan,9.119,Eastern Michigan -3,6.119,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F3/M2/checkpoint.pkl,f36e6608055d3601c0cb151657e2123369fbb5a3e217257ffefe5a8c54731dd8,20,20,0.3146263792915342,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,15.118811250781745,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F3_M3,tree,F3,7.865593650793645,0.6368754258847703,Eastern Michigan,7.866,Eastern Michigan -3,4.866,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F3/M3/checkpoint.pkl,e0f6118c8005d407eb61d00ecac92260c8bf03bb6fa032475509cc7134626f4e,21,21,0.2737508517695406,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,13.865593650793645,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F3_M4,boosted,F3,4.026124991127444,0.5714036612208314,Eastern Michigan,4.026,Eastern Michigan -3,1.026,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F3/M4/checkpoint.pkl,a15efa59a4e377aec28d2a2563ec10d04c5dda2e1fbe264dce56178a75ab1b06,22,22,0.1428073224416628,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,10.026124991127444,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F3_M5,neural,F3,26.10721778869629,0.8658555943429539,Eastern Michigan,26.107,Eastern Michigan -3,23.107,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F3/M5/checkpoint.pkl,7e365cdb1488185cb7075ddeb20eaab5ded63fc4829150b96f1952483bf72e3c,23,23,0.7317111886859078,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,32.10721778869629,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F4_M1,linear,F4,18.590519978826663,0.7904921113874739,Eastern Michigan,18.591,Eastern Michigan -3,15.591,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F4/M1/checkpoint.pkl,5e1f22b2fba89c54267ce85ddc65d6941a63a040527f86d4c1e518e5a004467a,25,25,0.5809842227749478,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,24.590519978826663,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F4_M10,knn,F4,6.7386038294364825,0.6180616130194625,Eastern Michigan,6.739,Eastern Michigan -3,3.739,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F4/M10/checkpoint.pkl,3506cc48b80ce8af9588d310557a7085180676d9c57cc1efb7977735ead804d7,30,30,0.236123226038925,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,12.738603829436482,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F4_M2,spline,F4,11.504891309053288,0.6946136192918724,Eastern Michigan,11.505,Eastern Michigan -3,8.505,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F4/M2/checkpoint.pkl,29ce994bf944f848dfdce0a43acd8b21d8301dcb0895f03fe928313bd3e18c17,26,26,0.3892272385837447,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,17.50489130905329,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F4_M3,tree,F4,8.386309523809523,0.6454325482869572,Eastern Michigan,8.386,Eastern Michigan -3,5.386,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F4/M3/checkpoint.pkl,941e0b9cf5dca9bf3bfa4f6a0079cd6bcfdf580593d4979393c794e4774101d8,27,27,0.2908650965739143,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,14.386309523809523,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F4_M4,boosted,F4,10.489585100438454,0.6790165808251116,Eastern Michigan,10.49,Eastern Michigan -3,7.49,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F4/M4/checkpoint.pkl,5c735ec5a2cef35758da96c6fe465c25721aa40884a5144f9a0a05d16a324a07,28,28,0.3580331616502232,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,16.489585100438454,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F4_M5,neural,F4,12.967691421508787,0.7163166513210153,Eastern Michigan,12.968,Eastern Michigan -3,9.968,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F4/M5/checkpoint.pkl,af90514c860951f28aea6b1acd588894aab8d4822e29ffbc548337c5d213ed91,29,29,0.4326333026420306,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,18.96769142150879,San José State,Loss,Loss
pre_game,Scientific roster (market-free F0–F6),1,1,401864495,Fri 6:30 PM,San José State,Eastern Michigan,scientific_F5_M1,linear,F5,11.80417835895586,0.8752648890453018,Eastern Michigan,11.804,Eastern Michigan -3,8.804,Eastern Michigan,11.6,Eastern Michigan -3,8.6,2026,1,2026-09-04T22:30:00.000Z,False,False,regular,-3.0,2026,1,401864495,margin,/groups/bsavoie2/tburton2/TDNet/publication_artifacts/scientific_roster_refits/f0_f8_margin_through_2025_v1/cells/F5/M1/checkpoint.pkl,9ac8b1110596206294dcb94ca99f78d5515f26e8c83db988ea842f703dc2a889,31,31,0.7505297780906035,2026-09-02T17:56:56.641386+00:00,0.6907,-3.0,Eastern Michigan,-3.0,0.9762,42,Eastern Michigan,-3.0,21.0,27.0,-6.0,San José State,False,17.80417835895586,San José State,Loss,Loss
