poll_objective,keys_team,ballot_model,power_rating_vs_average,ballot_rank,poll_points,top25_vote,first_place_vote
all,Nebraska,scientific_f2_m5,25.71491050720215,16,10,True,False
all,Kansas State,scientific_f2_m5,25.121076583862305,17,9,True,False
all,BYU,scientific_f2_m5,24.447555541992188,18,8,True,False
all,Maryland,scientific_f2_m5,23.27803421020508,19,7,True,False
all,Kentucky,scientific_f2_m5,21.634292602539062,20,6,True,False
all,Syracuse,scientific_f2_m5,21.447269439697266,21,5,True,False
all,Louisiana,scientific_f2_m5,21.203540802001957,22,4,True,False
all,Sacramento State,scientific_f2_m5,20.851356506347656,23,3,True,False
all,Minnesota,scientific_f2_m5,20.157440185546875,24,2,True,False
all,Pittsburgh,scientific_f2_m5,19.43246841430664,25,1,True,False
all,Kansas State,scientific_f2_m10,35.79996266561155,1,25,True,True
all,Georgia,scientific_f2_m10,35.61954712788982,2,24,True,False
all,South Carolina,scientific_f2_m10,34.2817602337496,3,23,True,False
all,Louisiana Tech,scientific_f2_m10,31.04771243545438,4,22,True,False
all,Kansas,scientific_f2_m10,29.79243016901801,5,21,True,False
all,Maryland,scientific_f2_m10,28.42624122347276,6,20,True,False
all,UCF,scientific_f2_m10,28.046622269219988,7,19,True,False
all,Syracuse,scientific_f2_m10,27.516432447154525,8,18,True,False
all,LSU,scientific_f2_m10,26.699381326179545,9,17,True,False
all,Penn State,scientific_f2_m10,26.68456922609333,10,16,True,False
all,App State,scientific_f2_m10,26.415898702460257,11,15,True,False
all,Missouri,scientific_f2_m10,26.34191003109618,12,14,True,False
all,Kennesaw State,scientific_f2_m10,25.73207716081812,13,13,True,False
all,Tennessee,scientific_f2_m10,24.810466363375824,14,12,True,False
all,Virginia,scientific_f2_m10,24.529693278640423,15,11,True,False
all,Virginia Tech,scientific_f2_m10,24.5103188602094,16,10,True,False
all,Ohio State,scientific_f2_m10,24.427748536418896,17,9,True,False
all,UConn,scientific_f2_m10,23.83329889800448,18,8,True,False
all,Texas A&M,scientific_f2_m10,23.7365417266818,19,7,True,False
all,Minnesota,scientific_f2_m10,23.610661514448555,20,6,True,False
all,Georgia Southern,scientific_f2_m10,22.92161917281728,21,5,True,False
all,Army,scientific_f2_m10,22.18692942750066,22,4,True,False
all,Indiana,scientific_f2_m10,22.165143256832145,23,3,True,False
all,Utah,scientific_f2_m10,21.28860632150409,24,2,True,False
all,Miami,scientific_f2_m10,21.01282627526465,25,1,True,False
all,Georgia,scientific_f3_m1,40.514854887830026,1,25,True,True
all,Ohio State,scientific_f3_m1,37.970305989989264,2,24,True,False
all,Texas,scientific_f3_m1,33.1867851775508,3,23,True,False
all,Alabama,scientific_f3_m1,30.318696377115977,4,22,True,False
all,Texas A&M,scientific_f3_m1,28.527497101492777,5,21,True,False
all,LSU,scientific_f3_m1,27.547290268226316,6,20,True,False
all,Oklahoma,scientific_f3_m1,27.50333891599689,7,19,True,False
all,BYU,scientific_f3_m1,27.423865574777416,8,18,True,False
all,Minnesota,scientific_f3_m1,27.14938857304508,9,17,True,False
all,Tennessee,scientific_f3_m1,27.0901558736255,10,16,True,False
all,South Carolina,scientific_f3_m1,26.907584767821675,11,15,True,False
all,Arizona State,scientific_f3_m1,26.083367065939637,12,14,True,False
all,Kansas State,scientific_f3_m1,25.089134114955197,13,13,True,False
all,Virginia Tech,scientific_f3_m1,23.85148560484829,14,12,True,False
all,Notre Dame,scientific_f3_m1,22.623092726534004,15,11,True,False
all,Iowa,scientific_f3_m1,22.501313760230296,16,10,True,False
all,UCF,scientific_f3_m1,21.88205581058224,17,9,True,False
all,Kansas,scientific_f3_m1,21.69578158202641,18,8,True,False
all,Kentucky,scientific_f3_m1,21.00107597178208,19,7,True,False
all,Penn State,scientific_f3_m1,20.837028226739065,20,6,True,False
all,Missouri,scientific_f3_m1,20.78214246636021,21,5,True,False
all,Utah,scientific_f3_m1,20.3966763597753,22,4,True,False
all,Pittsburgh,scientific_f3_m1,20.337636824195823,23,3,True,False
all,Arizona,scientific_f3_m1,20.24293674726149,24,2,True,False
all,Michigan,scientific_f3_m1,20.068739691952203,25,1,True,False
all,Georgia,scientific_f3_m2,34.308482504174194,1,25,True,True
all,Ohio State,scientific_f3_m2,31.899784472062944,2,24,True,False
all,Texas,scientific_f3_m2,30.427522471230382,3,23,True,False
all,UCF,scientific_f3_m2,29.243953865076357,4,22,True,False
all,LSU,scientific_f3_m2,27.833380418827414,5,21,True,False
all,Arizona State,scientific_f3_m2,26.947758890500683,6,20,True,False
all,Alabama,scientific_f3_m2,26.14383638277148,7,19,True,False
all,Mississippi State,scientific_f3_m2,25.424923558845183,8,18,True,False
all,BYU,scientific_f3_m2,24.750533113632645,9,17,True,False
all,Utah,scientific_f3_m2,24.25129780107765,10,16,True,False
all,Tennessee,scientific_f3_m2,24.02965962066084,11,15,True,False
all,Florida,scientific_f3_m2,23.31885757186394,12,14,True,False
all,Pittsburgh,scientific_f3_m2,22.36286474018265,13,13,True,False
all,Missouri,scientific_f3_m2,21.682118878288343,14,12,True,False
all,Notre Dame,scientific_f3_m2,20.11212449913128,15,11,True,False
all,Nebraska,scientific_f3_m2,19.450591209898448,16,10,True,False
all,South Carolina,scientific_f3_m2,19.341764022182645,17,9,True,False
all,Oklahoma,scientific_f3_m2,19.01097161350777,18,8,True,False
all,Texas A&M,scientific_f3_m2,17.766517398830846,19,7,True,False
all,Kentucky,scientific_f3_m2,17.466484683997486,20,6,True,False
all,Michigan,scientific_f3_m2,17.079159745060643,21,5,True,False
all,Minnesota,scientific_f3_m2,16.372375715891376,22,4,True,False
all,Iowa,scientific_f3_m2,16.233999363486145,23,3,True,False
all,Kansas State,scientific_f3_m2,16.039865815833455,24,2,True,False
all,Syracuse,scientific_f3_m2,15.872633145366915,25,1,True,False
all,Georgia,scientific_f3_m3,35.12354841269842,1,25,True,True
all,Ohio State,scientific_f3_m3,30.90171709956709,2,24,True,False
all,Texas A&M,scientific_f3_m3,26.69722539682542,3,23,True,False
all,Alabama,scientific_f3_m3,25.99286746031745,4,22,True,False
all,Tennessee,scientific_f3_m3,25.777672294372287,5,21,True,False
all,LSU,scientific_f3_m3,25.37434047619047,6,20,True,False
all,BYU,scientific_f3_m3,24.567885137085156,7,19,True,False
all,Oklahoma,scientific_f3_m3,24.062822222222223,8,18,True,False
all,South Carolina,scientific_f3_m3,22.388117460317456,9,17,True,False
all,Missouri,scientific_f3_m3,21.90268015873017,10,16,True,False
all,Kansas State,scientific_f3_m3,21.75046666666667,11,15,True,False
all,Utah,scientific_f3_m3,21.28517539682539,12,14,True,False
all,Texas,scientific_f3_m3,20.912553571428557,13,13,True,False
all,USC,scientific_f3_m3,20.53230032467534,14,12,True,False
all,Penn State,scientific_f3_m3,20.344424098124104,15,11,True,False
all,Miami,scientific_f3_m3,20.143374603174596,16,10,True,False
all,Arizona State,scientific_f3_m3,19.313630158730152,17,9,True,False
all,Syracuse,scientific_f3_m3,18.798798412698428,18,8,True,False
all,Kansas,scientific_f3_m3,17.567978571428572,19,7,True,False
all,Notre Dame,scientific_f3_m3,17.129742980325908,20,6,True,False
all,Indiana,scientific_f3_m3,17.073273015873035,21,5,True,False
all,UCF,scientific_f3_m3,17.07257222222223,22,4,True,False
all,Minnesota,scientific_f3_m3,16.873888888888896,23,3,True,False
all,UConn,scientific_f3_m3,16.792858430458434,24,2,True,False
all,Mississippi State,scientific_f3_m3,16.733000854700855,25,1,True,False
all,Georgia,scientific_f3_m4,37.633021227712206,1,25,True,True
all,Ohio State,scientific_f3_m4,33.63561688312298,2,24,True,False
all,Alabama,scientific_f3_m4,29.972885569347334,3,23,True,False
all,Texas A&M,scientific_f3_m4,28.77844820429441,4,22,True,False
all,LSU,scientific_f3_m4,27.9672306715742,5,21,True,False
all,Oklahoma,scientific_f3_m4,27.91259018029304,6,20,True,False
all,BYU,scientific_f3_m4,25.061329587111167,7,19,True,False
all,Tennessee,scientific_f3_m4,24.55097096142,8,18,True,False
all,Texas,scientific_f3_m4,24.075620186895684,9,17,True,False
all,Missouri,scientific_f3_m4,22.311587286459797,10,16,True,False
all,Penn State,scientific_f3_m4,22.218096578628906,11,15,True,False
all,USC,scientific_f3_m4,21.685586832442382,12,14,True,False
all,Miami,scientific_f3_m4,20.287411086783194,13,13,True,False
all,Notre Dame,scientific_f3_m4,19.897143013163824,14,12,True,False
all,Arizona,scientific_f3_m4,19.753611376693208,15,11,True,False
all,South Carolina,scientific_f3_m4,19.650819602920667,16,10,True,False
all,Kentucky,scientific_f3_m4,19.235398326016515,17,9,True,False
all,Iowa,scientific_f3_m4,19.014653047828222,18,8,True,False
all,Utah,scientific_f3_m4,18.9260121618255,19,7,True,False
all,Kansas,scientific_f3_m4,17.976185219069105,20,6,True,False
all,UCF,scientific_f3_m4,17.549547854223192,21,5,True,False
all,Florida,scientific_f3_m4,17.45376498184181,22,4,True,False
all,Pittsburgh,scientific_f3_m4,17.403425751010754,23,3,True,False
all,Army,scientific_f3_m4,17.315832132980994,24,2,True,False
all,Arizona State,scientific_f3_m4,16.653530637457987,25,1,True,False
all,Georgia,scientific_f3_m5,50.279090881347656,1,25,True,True
all,Ohio State,scientific_f3_m5,38.48948287963867,2,24,True,False
all,Texas,scientific_f3_m5,32.84177780151367,3,23,True,False
all,UCF,scientific_f3_m5,31.089527130126957,4,22,True,False
all,Notre Dame,scientific_f3_m5,30.31151580810547,5,21,True,False
all,Louisiana,scientific_f3_m5,28.958532333374023,6,20,True,False
all,Tennessee,scientific_f3_m5,28.474767684936523,7,19,True,False
all,South Carolina,scientific_f3_m5,28.463573455810547,8,18,True,False
all,Army,scientific_f3_m5,26.716323852539062,9,17,True,False
all,Arizona State,scientific_f3_m5,26.58857536315918,10,16,True,False
all,Illinois,scientific_f3_m5,26.15115737915039,11,15,True,False
all,Penn State,scientific_f3_m5,25.366857528686523,12,14,True,False
all,San Diego State,scientific_f3_m5,22.52793884277344,13,13,True,False
all,Miami,scientific_f3_m5,21.757719039916992,14,12,True,False
all,Kansas State,scientific_f3_m5,21.61543083190918,15,11,True,False
all,Minnesota,scientific_f3_m5,20.3476619720459,16,10,True,False
all,Virginia Tech,scientific_f3_m5,19.96938133239746,17,9,True,False
all,App State,scientific_f3_m5,18.67009735107422,18,8,True,False
all,UConn,scientific_f3_m5,18.66665267944336,19,7,True,False
all,Kentucky,scientific_f3_m5,18.559223175048828,20,6,True,False
all,Texas A&M,scientific_f3_m5,18.018747329711918,21,5,True,False
all,USC,scientific_f3_m5,17.56993865966797,22,4,True,False
all,BYU,scientific_f3_m5,16.92725372314453,23,3,True,False
all,Syracuse,scientific_f3_m5,16.76464080810547,24,2,True,False
all,Mississippi State,scientific_f3_m5,15.953271865844728,25,1,True,False
all,Virginia Tech,scientific_f3_m10,31.203454370970203,1,25,True,True
all,Missouri,scientific_f3_m10,26.975889114041355,2,24,True,False
all,Oklahoma,scientific_f3_m10,26.48924658856192,3,23,True,False
all,Maryland,scientific_f3_m10,24.625036387911447,4,22,True,False
all,UCF,scientific_f3_m10,24.522712434743767,5,21,True,False
all,Georgia,scientific_f3_m10,24.49553456282408,6,20,True,False
all,Minnesota,scientific_f3_m10,23.990610756756663,7,19,True,False
all,Ohio State,scientific_f3_m10,23.691212551483503,8,18,True,False
all,USC,scientific_f3_m10,23.36163138184042,9,17,True,False
all,Kansas,scientific_f3_m10,23.09091562807237,10,16,True,False
all,Kansas State,scientific_f3_m10,22.92188240225449,11,15,True,False
all,Arizona State,scientific_f3_m10,22.708714929895255,12,14,True,False
all,Penn State,scientific_f3_m10,22.218051913105185,13,13,True,False
all,Texas A&M,scientific_f3_m10,21.99819400729785,14,12,True,False
all,Tennessee,scientific_f3_m10,21.64289142928769,15,11,True,False
all,LSU,scientific_f3_m10,21.02085871922309,16,10,True,False
all,Kentucky,scientific_f3_m10,20.32512265980888,17,9,True,False
all,App State,scientific_f3_m10,20.115043350588824,18,8,True,False
all,UConn,scientific_f3_m10,19.76373561880692,19,7,True,False
all,UCLA,scientific_f3_m10,19.62800912946861,20,6,True,False
all,Syracuse,scientific_f3_m10,19.57384401386521,21,5,True,False
all,Texas Tech,scientific_f3_m10,19.026621241428696,22,4,True,False
all,Miami,scientific_f3_m10,18.986466664463524,23,3,True,False
all,Texas,scientific_f3_m10,18.946934417059097,24,2,True,False
all,South Carolina,scientific_f3_m10,18.71433716759677,25,1,True,False
all,Ohio State,scientific_f4_m1,40.69053594097117,1,25,True,True
all,Georgia,scientific_f4_m1,40.6861954294207,2,24,True,False
all,Texas,scientific_f4_m1,32.45268245162645,3,23,True,False
all,Texas A&M,scientific_f4_m1,31.85410026690216,4,22,True,False
all,Alabama,scientific_f4_m1,29.44027351954272,5,21,True,False
all,Oklahoma,scientific_f4_m1,29.34660319484111,6,20,True,False
all,Minnesota,scientific_f4_m1,28.78299580305878,7,19,True,False
all,South Carolina,scientific_f4_m1,28.728395244443767,8,18,True,False
all,Virginia Tech,scientific_f4_m1,28.26912753657175,9,17,True,False
all,Tennessee,scientific_f4_m1,28.107462618512667,10,16,True,False
all,LSU,scientific_f4_m1,28.02000790849623,11,15,True,False
all,BYU,scientific_f4_m1,27.647210357839647,12,14,True,False
all,Kansas State,scientific_f4_m1,26.95339448188584,13,13,True,False
all,Oregon,scientific_f4_m1,24.21551720659592,14,12,True,False
all,Notre Dame,scientific_f4_m1,24.19923918076808,15,11,True,False
all,Arizona State,scientific_f4_m1,23.95019213573865,16,10,True,False
all,Iowa,scientific_f4_m1,23.525987876277203,17,9,True,False
all,Pittsburgh,scientific_f4_m1,21.969204144195945,18,8,True,False
all,UCF,scientific_f4_m1,21.93535391819657,19,7,True,False
all,Missouri,scientific_f4_m1,21.688854111159173,20,6,True,False
all,Utah,scientific_f4_m1,21.04395088053565,21,5,True,False
all,Kansas,scientific_f4_m1,19.462000159075156,22,4,True,False
all,Michigan,scientific_f4_m1,19.453103321683045,23,3,True,False
all,Penn State,scientific_f4_m1,19.234781265676624,24,2,True,False
all,Mississippi State,scientific_f4_m1,19.134603726018725,25,1,True,False
all,Georgia,scientific_f4_m2,37.3255878649468,1,25,True,True
all,Ohio State,scientific_f4_m2,36.20809835635935,2,24,True,False
all,Texas,scientific_f4_m2,30.53929156910889,3,23,True,False
all,UCF,scientific_f4_m2,28.42480813106093,4,22,True,False
all,LSU,scientific_f4_m2,28.02508344660891,5,21,True,False
all,Arizona State,scientific_f4_m2,26.99425654901189,6,20,True,False
all,Mississippi State,scientific_f4_m2,26.750411825526037,7,19,True,False
all,BYU,scientific_f4_m2,26.470359515536103,8,18,True,False
all,Tennessee,scientific_f4_m2,26.22089060808161,9,17,True,False
all,Florida,scientific_f4_m2,26.2049468588508,10,16,True,False
all,Utah,scientific_f4_m2,26.0824920364524,11,15,True,False
all,Alabama,scientific_f4_m2,25.15233869560078,12,14,True,False
all,Texas A&M,scientific_f4_m2,23.97889176028353,13,13,True,False
all,Pittsburgh,scientific_f4_m2,23.920650229990688,14,12,True,False
all,Missouri,scientific_f4_m2,23.842493268144608,15,11,True,False
all,Notre Dame,scientific_f4_m2,23.445398360247932,16,10,True,False
all,South Carolina,scientific_f4_m2,22.35971383013803,17,9,True,False
all,Oklahoma,scientific_f4_m2,21.715775394742955,18,8,True,False
all,Nebraska,scientific_f4_m2,21.49487464719802,19,7,True,False
all,Oregon,scientific_f4_m2,20.280815741997717,20,6,True,False
all,Kansas State,scientific_f4_m2,19.158478309864467,21,5,True,False
all,Michigan,scientific_f4_m2,18.39427554488145,22,4,True,False
all,Iowa,scientific_f4_m2,17.633034010141486,23,3,True,False
all,Minnesota,scientific_f4_m2,17.184735725106343,24,2,True,False
all,Texas Tech,scientific_f4_m2,16.94971963845893,25,1,True,False
all,Georgia,scientific_f4_m3,34.15441746031746,1,25,True,True
all,Ohio State,scientific_f4_m3,31.29702619047618,2,24,True,False
all,LSU,scientific_f4_m3,28.77773492063491,3,23,True,False
all,Texas A&M,scientific_f4_m3,27.65810490620489,4,22,True,False
all,BYU,scientific_f4_m3,25.71055476190475,5,21,True,False
all,Tennessee,scientific_f4_m3,24.63826349206349,6,20,True,False
all,Oklahoma,scientific_f4_m3,24.267288719123982,7,19,True,False
all,Alabama,scientific_f4_m3,23.944209235209243,8,18,True,False
all,Kansas State,scientific_f4_m3,23.69832792207792,9,17,True,False
all,Utah,scientific_f4_m3,22.69640476190475,10,16,True,False
all,South Carolina,scientific_f4_m3,22.46956269841269,11,15,True,False
all,Missouri,scientific_f4_m3,22.07626349206349,12,14,True,False
all,Miami,scientific_f4_m3,22.004464862914865,13,13,True,False
all,USC,scientific_f4_m3,21.418111111111106,14,12,True,False
all,Penn State,scientific_f4_m3,21.21960317460318,15,11,True,False
all,Texas,scientific_f4_m3,21.10672420634921,16,10,True,False
all,Arizona State,scientific_f4_m3,19.8604238095238,17,9,True,False
all,Kansas,scientific_f4_m3,18.457801731601734,18,8,True,False
all,UCF,scientific_f4_m3,18.316940476190474,19,7,True,False
all,Notre Dame,scientific_f4_m3,18.100729251035705,20,6,True,False
all,UConn,scientific_f4_m3,17.736458730158734,21,5,True,False
all,Florida,scientific_f4_m3,17.629226936538636,22,4,True,False
all,Indiana,scientific_f4_m3,17.523372077922065,23,3,True,False
all,Pittsburgh,scientific_f4_m3,17.356044444444443,24,2,True,False
all,Syracuse,scientific_f4_m3,16.703581890331893,25,1,True,False
all,Ohio State,scientific_f4_m4,36.80851742950514,1,25,True,True
all,Georgia,scientific_f4_m4,34.39270587214991,2,24,True,False
all,Oklahoma,scientific_f4_m4,29.771128595031385,3,23,True,False
all,Texas A&M,scientific_f4_m4,28.92283186692275,4,22,True,False
all,LSU,scientific_f4_m4,28.003600149819576,5,21,True,False
all,BYU,scientific_f4_m4,27.606250989896456,6,20,True,False
all,Alabama,scientific_f4_m4,27.057919598712733,7,19,True,False
all,Texas,scientific_f4_m4,24.2238381753035,8,18,True,False
all,Penn State,scientific_f4_m4,24.202053306727155,9,17,True,False
all,Tennessee,scientific_f4_m4,23.88443567084051,10,16,True,False
all,USC,scientific_f4_m4,23.855685048389734,11,15,True,False
all,Missouri,scientific_f4_m4,23.55270305230655,12,14,True,False
all,Utah,scientific_f4_m4,22.774399998519943,13,13,True,False
all,Notre Dame,scientific_f4_m4,22.69266958558832,14,12,True,False
all,Iowa,scientific_f4_m4,21.391353281779235,15,11,True,False
all,Arizona State,scientific_f4_m4,21.27216904484264,16,10,True,False
all,South Carolina,scientific_f4_m4,20.98863225405033,17,9,True,False
all,Kansas,scientific_f4_m4,20.109309919604183,18,8,True,False
all,Florida,scientific_f4_m4,19.90391178114391,19,7,True,False
all,Kansas State,scientific_f4_m4,19.20349026306734,20,6,True,False
all,Oregon,scientific_f4_m4,19.17945920388467,21,5,True,False
all,Pittsburgh,scientific_f4_m4,18.174076361483905,22,4,True,False
all,Army,scientific_f4_m4,18.021241140527355,23,3,True,False
all,Kentucky,scientific_f4_m4,17.334779505256616,24,2,True,False
all,Miami,scientific_f4_m4,17.009922820861153,25,1,True,False
all,Georgia,scientific_f4_m5,52.56588745117188,1,25,True,True
all,Texas,scientific_f4_m5,36.21533966064453,2,24,True,False
all,Tennessee,scientific_f4_m5,35.39324188232422,3,23,True,False
all,Arizona State,scientific_f4_m5,35.30307388305664,4,22,True,False
all,Kansas State,scientific_f4_m5,31.860490798950195,5,21,True,False
all,South Florida,scientific_f4_m5,31.234224319458008,6,20,True,False
all,UCF,scientific_f4_m5,31.05479621887207,7,19,True,False
all,Minnesota,scientific_f4_m5,30.7918758392334,8,18,True,False
all,Penn State,scientific_f4_m5,26.249570846557617,9,17,True,False
all,Notre Dame,scientific_f4_m5,25.52509880065918,10,16,True,False
all,Michigan,scientific_f4_m5,24.452791213989254,11,15,True,False
all,Ohio State,scientific_f4_m5,24.09364891052246,12,14,True,False
all,Kansas,scientific_f4_m5,23.293514251708984,13,13,True,False
all,Maryland,scientific_f4_m5,23.173358917236328,14,12,True,False
all,Texas A&M,scientific_f4_m5,23.07521247863769,15,11,True,False
all,Rice,scientific_f4_m5,22.942232131958008,16,10,True,False
all,Temple,scientific_f4_m5,22.885055541992188,17,9,True,False
all,Alabama,scientific_f4_m5,22.13883399963379,18,8,True,False
all,LSU,scientific_f4_m5,21.25346946716309,19,7,True,False
all,Louisiana,scientific_f4_m5,20.963706970214844,20,6,True,False
all,Duke,scientific_f4_m5,19.769962310791016,21,5,True,False
all,Missouri,scientific_f4_m5,18.90035057067871,22,4,True,False
all,Iowa,scientific_f4_m5,18.658830642700195,23,3,True,False
all,Virginia Tech,scientific_f4_m5,18.088302612304688,24,2,True,False
all,Purdue,scientific_f4_m5,17.67327308654785,25,1,True,False
all,Missouri,scientific_f4_m10,31.07576176985835,1,25,True,True
all,Virginia Tech,scientific_f4_m10,30.762157817339325,2,24,True,False
all,Georgia,scientific_f4_m10,27.1896749466726,3,23,True,False
all,Minnesota,scientific_f4_m10,25.52891366800987,4,22,True,False
all,Oklahoma,scientific_f4_m10,25.405187346420632,5,21,True,False
all,UCF,scientific_f4_m10,24.885010662022967,6,20,True,False
all,BYU,scientific_f4_m10,24.4313440491967,7,19,True,False
all,Kansas State,scientific_f4_m10,23.979787096310385,8,18,True,False
all,Texas A&M,scientific_f4_m10,23.47476298536979,9,17,True,False
all,Delaware,scientific_f4_m10,23.347947396282787,10,16,True,False
all,Ohio State,scientific_f4_m10,22.770083480866347,11,15,True,False
all,Kansas,scientific_f4_m10,22.424913371337095,12,14,True,False
all,Tennessee,scientific_f4_m10,21.817318272721817,13,13,True,False
all,Kentucky,scientific_f4_m10,21.777158587106104,14,12,True,False
all,Maryland,scientific_f4_m10,20.501656598732183,15,11,True,False
all,Arizona State,scientific_f4_m10,20.49653895357627,16,10,True,False
all,LSU,scientific_f4_m10,19.963146135187543,17,9,True,False
all,Texas Tech,scientific_f4_m10,19.870870942114426,18,8,True,False
all,USC,scientific_f4_m10,19.815675920609785,19,7,True,False
all,Louisiana,scientific_f4_m10,19.625840773358675,20,6,True,False
all,App State,scientific_f4_m10,19.57708232435449,21,5,True,False
all,UCLA,scientific_f4_m10,19.3928613934784,22,4,True,False
all,Texas,scientific_f4_m10,19.17739297089417,23,3,True,False
all,Penn State,scientific_f4_m10,18.85444636109449,24,2,True,False
all,UConn,scientific_f4_m10,18.54405539488705,25,1,True,False
all,Ohio State,scientific_f5_m1,41.893606089866736,1,25,True,True
all,Georgia,scientific_f5_m1,40.28279571263853,2,24,True,False
all,Texas,scientific_f5_m1,36.77630029564648,3,23,True,False
all,Texas A&M,scientific_f5_m1,31.32006841107049,4,22,True,False
all,Oklahoma,scientific_f5_m1,30.38665450444364,5,21,True,False
all,Alabama,scientific_f5_m1,30.33853856151073,6,20,True,False
all,Kansas State,scientific_f5_m1,27.610570020944397,7,19,True,False
all,BYU,scientific_f5_m1,27.58501062942392,8,18,True,False
all,Tennessee,scientific_f5_m1,27.56421782557985,9,17,True,False
all,LSU,scientific_f5_m1,27.25731935004613,10,16,True,False
all,Virginia Tech,scientific_f5_m1,27.24410081877988,11,15,True,False
all,South Carolina,scientific_f5_m1,25.10028265787694,12,14,True,False
all,Notre Dame,scientific_f5_m1,23.88630991816273,13,13,True,False
all,Oregon,scientific_f5_m1,23.2482004926719,14,12,True,False
all,Minnesota,scientific_f5_m1,22.75586142514959,15,11,True,False
all,Arizona State,scientific_f5_m1,22.233431474946897,16,10,True,False
all,Missouri,scientific_f5_m1,21.944957630663545,17,9,True,False
all,Iowa,scientific_f5_m1,21.381302639366083,18,8,True,False
all,Utah,scientific_f5_m1,21.294512664916063,19,7,True,False
all,Florida,scientific_f5_m1,20.714999777241538,20,6,True,False
all,UCF,scientific_f5_m1,20.570554275985696,21,5,True,False
all,Mississippi State,scientific_f5_m1,19.212464037238384,22,4,True,False
all,Pittsburgh,scientific_f5_m1,19.10663053964175,23,3,True,False
all,Penn State,scientific_f5_m1,18.953450758755828,24,2,True,False
all,Michigan,scientific_f5_m1,18.711258973350876,25,1,True,False
all,Ohio State,scientific_f5_m2,36.92322734123715,1,25,True,True
all,Georgia,scientific_f5_m2,36.142315403094194,2,24,True,False
all,Texas A&M,scientific_f5_m2,32.23933046153079,3,23,True,False
all,LSU,scientific_f5_m2,31.9409082449774,4,22,True,False
all,Texas,scientific_f5_m2,30.59756908816547,5,21,True,False
all,Oklahoma,scientific_f5_m2,28.506627417532563,6,20,True,False
all,Alabama,scientific_f5_m2,28.31926975615157,7,19,True,False
all,BYU,scientific_f5_m2,28.00949655429748,8,18,True,False
all,Tennessee,scientific_f5_m2,27.921080189309254,9,17,True,False
all,South Carolina,scientific_f5_m2,27.342346017163614,10,16,True,False
all,Kansas State,scientific_f5_m2,27.13247282803475,11,15,True,False
all,Utah,scientific_f5_m2,24.863371077393552,12,14,True,False
all,Missouri,scientific_f5_m2,24.614295473697112,13,13,True,False
all,Iowa,scientific_f5_m2,23.480518825129764,14,12,True,False
all,Arizona State,scientific_f5_m2,22.93158456704186,15,11,True,False
all,Oregon,scientific_f5_m2,22.84624630365256,16,10,True,False
all,Pittsburgh,scientific_f5_m2,22.799366953437143,17,9,True,False
all,Florida,scientific_f5_m2,22.53158303749748,18,8,True,False
all,Mississippi State,scientific_f5_m2,22.288194526095275,19,7,True,False
all,USC,scientific_f5_m2,22.18948444201177,20,6,True,False
all,Minnesota,scientific_f5_m2,22.128834965455027,21,5,True,False
all,Virginia Tech,scientific_f5_m2,21.980646777557556,22,4,True,False
all,Notre Dame,scientific_f5_m2,21.91088735693273,23,3,True,False
all,Penn State,scientific_f5_m2,21.30791482402412,24,2,True,False
all,Miami,scientific_f5_m2,21.2259650335496,25,1,True,False
all,Georgia,scientific_f5_m3,35.97145236056405,1,25,True,True
all,Ohio State,scientific_f5_m3,34.59244361005816,2,24,True,False
all,Alabama,scientific_f5_m3,28.45576813702286,3,23,True,False
all,Texas A&M,scientific_f5_m3,27.47055407999005,4,22,True,False
all,BYU,scientific_f5_m3,25.980339439268704,5,21,True,False
all,LSU,scientific_f5_m3,25.636366971330517,6,20,True,False
all,Texas,scientific_f5_m3,25.34771039516328,7,19,True,False
all,Tennessee,scientific_f5_m3,24.708091929791564,8,18,True,False
all,Oklahoma,scientific_f5_m3,24.037346097027577,9,17,True,False
all,Utah,scientific_f5_m3,22.89544081419868,10,16,True,False
all,USC,scientific_f5_m3,21.8961236190458,11,15,True,False
all,Penn State,scientific_f5_m3,20.962408103127512,12,14,True,False
all,Kansas State,scientific_f5_m3,20.23355309211377,13,13,True,False
all,Oregon,scientific_f5_m3,20.055424871265345,14,12,True,False
all,Miami,scientific_f5_m3,19.97530738622203,15,11,True,False
all,Notre Dame,scientific_f5_m3,19.843867395994906,16,10,True,False
all,Missouri,scientific_f5_m3,19.508833023047323,17,9,True,False
all,Iowa,scientific_f5_m3,19.13376294107954,18,8,True,False
all,South Carolina,scientific_f5_m3,18.895976039384863,19,7,True,False
all,Arizona State,scientific_f5_m3,18.23885133958395,20,6,True,False
all,Michigan,scientific_f5_m3,17.270018584629327,21,5,True,False
all,Indiana,scientific_f5_m3,16.591430803057975,22,4,True,False
all,Pittsburgh,scientific_f5_m3,16.449464507070918,23,3,True,False
all,Kansas,scientific_f5_m3,16.427601321806225,24,2,True,False
all,Florida,scientific_f5_m3,16.288866519937102,25,1,True,False
all,Ohio State,scientific_f5_m4,34.05808646972986,1,25,True,True
all,Georgia,scientific_f5_m4,32.39091390737938,2,24,True,False
all,LSU,scientific_f5_m4,29.07630588974884,3,23,True,False
all,Texas,scientific_f5_m4,28.49892527182728,4,22,True,False
all,BYU,scientific_f5_m4,28.49482005733874,5,21,True,False
all,Texas A&M,scientific_f5_m4,28.26193435947379,6,20,True,False
all,Alabama,scientific_f5_m4,27.478630123935535,7,19,True,False
