poll_objective,keys_team,ballot_model,power_rating_vs_average,ballot_rank,poll_points,top25_vote,first_place_vote,model_id,model_level,model_family,objective,feature_config,fingerprint,checkpoint_sha256,training_end_season,selected_feature_count,calibration_status,calibrator_sha256
margin,Eastern Michigan,scientific_f0_m1,8.356866758790144,103,0,False,False,,,,,,,,,,,
margin,Charlotte,scientific_f0_m1,8.178539141621602,104,0,False,False,,,,,,,,,,,
margin,Coastal Carolina,scientific_f0_m1,8.04905578135194,105,0,False,False,,,,,,,,,,,
margin,Georgia State,scientific_f0_m1,8.043065447958682,106,0,False,False,,,,,,,,,,,
margin,South Alabama,scientific_f0_m1,8.022329678520478,107,0,False,False,,,,,,,,,,,
margin,Western Michigan,scientific_f0_m1,7.967955883104749,108,0,False,False,,,,,,,,,,,
margin,Middle Tennessee,scientific_f0_m1,7.935700241756432,109,0,False,False,,,,,,,,,,,
margin,San José State,scientific_f0_m1,7.83202139456542,110,0,False,False,,,,,,,,,,,
margin,Bowling Green,scientific_f0_m1,7.789628265936208,111,0,False,False,,,,,,,,,,,
margin,New Mexico,scientific_f0_m1,7.783177137666547,112,0,False,False,,,,,,,,,,,
margin,Ball State,scientific_f0_m1,7.584574545936204,113,0,False,False,,,,,,,,,,,
margin,Sacramento State,scientific_f0_m1,7.4712190063406965,114,0,False,False,,,,,,,,,,,
margin,Hawai'i,scientific_f0_m1,7.259253363194631,115,0,False,False,,,,,,,,,,,
margin,Toledo,scientific_f0_m1,7.233448850115976,116,0,False,False,,,,,,,,,,,
margin,Sam Houston,scientific_f0_m1,7.150966567239573,117,0,False,False,,,,,,,,,,,
margin,Nevada,scientific_f0_m1,6.9445304626103574,118,0,False,False,,,,,,,,,,,
margin,Missouri State,scientific_f0_m1,6.941304898475523,119,0,False,False,,,,,,,,,,,
margin,Buffalo,scientific_f0_m1,6.913196411014848,120,0,False,False,,,,,,,,,,,
margin,Akron,scientific_f0_m1,6.799380076542941,121,0,False,False,,,,,,,,,,,
margin,Old Dominion,scientific_f0_m1,6.680034203554174,122,0,False,False,,,,,,,,,,,
margin,Utah State,scientific_f0_m1,6.667592741891254,123,0,False,False,,,,,,,,,,,
margin,Louisiana Tech,scientific_f0_m1,6.623356433756421,124,0,False,False,,,,,,,,,,,
margin,Central Michigan,scientific_f0_m1,6.484657175958667,125,0,False,False,,,,,,,,,,,
margin,Northern Illinois,scientific_f0_m1,6.326604533351927,126,0,False,False,,,,,,,,,,,
margin,Wyoming,scientific_f0_m1,5.944605580812594,127,0,False,False,,,,,,,,,,,
margin,Massachusetts,scientific_f0_m1,5.836318784857542,128,0,False,False,,,,,,,,,,,
margin,Ohio,scientific_f0_m1,5.693472373172146,129,0,False,False,,,,,,,,,,,
margin,Kent State,scientific_f0_m1,5.693011578295741,130,0,False,False,,,,,,,,,,,
margin,North Dakota State,scientific_f0_m1,5.359396087778885,131,0,False,False,,,,,,,,,,,
margin,UL Monroe,scientific_f0_m1,4.893993262610341,132,0,False,False,,,,,,,,,,,
margin,Kennesaw State,scientific_f0_m1,4.772804210115958,133,0,False,False,,,,,,,,,,,
margin,Delaware,scientific_f0_m1,3.879783739644041,134,0,False,False,,,,,,,,,,,
margin,New Mexico State,scientific_f0_m1,2.815347575149649,135,0,False,False,,,,,,,,,,,
margin,Army,scientific_f0_m1,-4.398396214962767,136,0,False,False,,,,,,,,,,,
margin,Air Force,scientific_f0_m1,-5.848978485884122,137,0,False,False,,,,,,,,,,,
margin,Navy,scientific_f0_m1,-9.38189280327741,138,0,False,False,,,,,,,,,,,
margin,Georgia,scientific_f0_m2,18.90326104968217,1,25,True,True,,,,,,,,,,,
margin,Texas,scientific_f0_m2,17.918953684579115,2,24,True,False,,,,,,,,,,,
margin,Oregon,scientific_f0_m2,17.872988154337683,3,23,True,False,,,,,,,,,,,
margin,Alabama,scientific_f0_m2,17.272163570497924,4,22,True,False,,,,,,,,,,,
margin,Ohio State,scientific_f0_m2,16.750904120487917,5,21,True,False,,,,,,,,,,,
margin,Notre Dame,scientific_f0_m2,16.12142120783199,6,20,True,False,,,,,,,,,,,
margin,Texas A&M,scientific_f0_m2,15.008454839328007,7,19,True,False,,,,,,,,,,,
margin,LSU,scientific_f0_m2,14.939924422393442,8,18,True,False,,,,,,,,,,,
margin,USC,scientific_f0_m2,13.145026782622944,9,17,True,False,,,,,,,,,,,
margin,Florida,scientific_f0_m2,12.715076004894339,10,16,True,False,,,,,,,,,,,
margin,Michigan,scientific_f0_m2,12.658279162784241,11,15,True,False,,,,,,,,,,,
margin,Miami,scientific_f0_m2,12.437876601725907,12,14,True,False,,,,,,,,,,,
margin,Tennessee,scientific_f0_m2,12.435718105126481,13,13,True,False,,,,,,,,,,,
margin,Ole Miss,scientific_f0_m2,12.426005426180167,14,12,True,False,,,,,,,,,,,
margin,South Carolina,scientific_f0_m2,11.200420044599996,15,11,True,False,,,,,,,,,,,
margin,Clemson,scientific_f0_m2,11.19935374137112,16,10,True,False,,,,,,,,,,,
margin,Oklahoma,scientific_f0_m2,10.57696090351386,17,9,True,False,,,,,,,,,,,
margin,Auburn,scientific_f0_m2,9.368319379579809,18,8,True,False,,,,,,,,,,,
margin,Missouri,scientific_f0_m2,8.33589543315461,19,7,True,False,,,,,,,,,,,
margin,Mississippi State,scientific_f0_m2,8.137763053324438,20,6,True,False,,,,,,,,,,,
margin,Florida State,scientific_f0_m2,7.914260692262986,21,5,True,False,,,,,,,,,,,
margin,Nebraska,scientific_f0_m2,7.259197940677685,22,4,True,False,,,,,,,,,,,
margin,Kentucky,scientific_f0_m2,7.21824809395137,23,3,True,False,,,,,,,,,,,
margin,Washington,scientific_f0_m2,6.757781663799617,24,2,True,False,,,,,,,,,,,
margin,UCLA,scientific_f0_m2,6.595988742557595,25,1,True,False,,,,,,,,,,,
margin,Penn State,scientific_f0_m2,6.575149305757247,26,0,False,False,,,,,,,,,,,
margin,Virginia Tech,scientific_f0_m2,6.325444089261118,27,0,False,False,,,,,,,,,,,
margin,North Carolina,scientific_f0_m2,6.263123946225926,28,0,False,False,,,,,,,,,,,
margin,Texas Tech,scientific_f0_m2,6.263123946225926,29,0,False,False,,,,,,,,,,,
margin,Wisconsin,scientific_f0_m2,6.252488165722694,30,0,False,False,,,,,,,,,,,
margin,SMU,scientific_f0_m2,6.091583351562953,31,0,False,False,,,,,,,,,,,
margin,NC State,scientific_f0_m2,5.720263413396513,32,0,False,False,,,,,,,,,,,
margin,California,scientific_f0_m2,5.457830370213447,33,0,False,False,,,,,,,,,,,
margin,Georgia Tech,scientific_f0_m2,5.44427705006393,34,0,False,False,,,,,,,,,,,
margin,Syracuse,scientific_f0_m2,5.1416191325061416,35,0,False,False,,,,,,,,,,,
margin,Arkansas,scientific_f0_m2,5.135116228795294,36,0,False,False,,,,,,,,,,,
margin,Louisville,scientific_f0_m2,4.859929286005727,37,0,False,False,,,,,,,,,,,
margin,Indiana,scientific_f0_m2,4.6253724393950595,38,0,False,False,,,,,,,,,,,
margin,Colorado,scientific_f0_m2,4.444527883757226,39,0,False,False,,,,,,,,,,,
margin,TCU,scientific_f0_m2,4.403343418448955,40,0,False,False,,,,,,,,,,,
margin,Minnesota,scientific_f0_m2,4.304183176117638,41,0,False,False,,,,,,,,,,,
margin,Vanderbilt,scientific_f0_m2,4.234837808889428,42,0,False,False,,,,,,,,,,,
margin,Baylor,scientific_f0_m2,4.031577441718769,43,0,False,False,,,,,,,,,,,
margin,Iowa,scientific_f0_m2,4.004413118720537,44,0,False,False,,,,,,,,,,,
margin,Arizona State,scientific_f0_m2,3.968371767130411,45,0,False,False,,,,,,,,,,,
margin,Maryland,scientific_f0_m2,3.851956863299052,46,0,False,False,,,,,,,,,,,
margin,Kansas State,scientific_f0_m2,3.804153696296332,47,0,False,False,,,,,,,,,,,
margin,Rutgers,scientific_f0_m2,3.3310043140925663,48,0,False,False,,,,,,,,,,,
margin,West Virginia,scientific_f0_m2,3.2604767196791737,49,0,False,False,,,,,,,,,,,
margin,Stanford,scientific_f0_m2,3.172888142686137,50,0,False,False,,,,,,,,,,,
margin,Illinois,scientific_f0_m2,3.0849009325071988,51,0,False,False,,,,,,,,,,,
margin,South Florida,scientific_f0_m2,3.0751301894680196,52,0,False,False,,,,,,,,,,,
margin,Virginia,scientific_f0_m2,2.8979863182520145,53,0,False,False,,,,,,,,,,,
margin,Arizona,scientific_f0_m2,2.869229281331908,54,0,False,False,,,,,,,,,,,
margin,Purdue,scientific_f0_m2,2.807848661778344,55,0,False,False,,,,,,,,,,,
margin,UNLV,scientific_f0_m2,2.695919585066048,56,0,False,False,,,,,,,,,,,
margin,Houston,scientific_f0_m2,2.6910564716582828,57,0,False,False,,,,,,,,,,,
margin,Utah,scientific_f0_m2,2.6808448471230912,58,0,False,False,,,,,,,,,,,
margin,BYU,scientific_f0_m2,2.375071692366266,59,0,False,False,,,,,,,,,,,
margin,Northwestern,scientific_f0_m2,2.321796966561296,60,0,False,False,,,,,,,,,,,
margin,Michigan State,scientific_f0_m2,2.162176564545925,61,0,False,False,,,,,,,,,,,
margin,Kansas,scientific_f0_m2,2.1375352266572474,62,0,False,False,,,,,,,,,,,
margin,Wake Forest,scientific_f0_m2,1.9618757164133598,63,0,False,False,,,,,,,,,,,
margin,Pittsburgh,scientific_f0_m2,1.6803449143713234,64,0,False,False,,,,,,,,,,,
margin,Oklahoma State,scientific_f0_m2,1.568481324665516,65,0,False,False,,,,,,,,,,,
margin,UCF,scientific_f0_m2,1.5420979863236077,66,0,False,False,,,,,,,,,,,
margin,Memphis,scientific_f0_m2,1.4543745484035746,67,0,False,False,,,,,,,,,,,
margin,Iowa State,scientific_f0_m2,1.4179705814577925,68,0,False,False,,,,,,,,,,,
margin,Duke,scientific_f0_m2,1.3662665170297164,69,0,False,False,,,,,,,,,,,
margin,Tulane,scientific_f0_m2,1.2056187942902508,70,0,False,False,,,,,,,,,,,
margin,Boston College,scientific_f0_m2,0.9619078031274917,71,0,False,False,,,,,,,,,,,
margin,UTSA,scientific_f0_m2,0.7630962341908649,72,0,False,False,,,,,,,,,,,
margin,UConn,scientific_f0_m2,0.6083826245727781,73,0,False,False,,,,,,,,,,,
margin,Boise State,scientific_f0_m2,0.07017593627878682,74,0,False,False,,,,,,,,,,,
margin,Colorado State,scientific_f0_m2,0.029686581859269978,75,0,False,False,,,,,,,,,,,
margin,Oregon State,scientific_f0_m2,-0.18277665598830062,76,0,False,False,,,,,,,,,,,
margin,Cincinnati,scientific_f0_m2,-0.25362663421603315,77,0,False,False,,,,,,,,,,,
margin,Georgia Southern,scientific_f0_m2,-0.2578474596874081,78,0,False,False,,,,,,,,,,,
margin,Liberty,scientific_f0_m2,-0.29723086730031945,79,0,False,False,,,,,,,,,,,
margin,Temple,scientific_f0_m2,-0.4040288548590869,80,0,False,False,,,,,,,,,,,
margin,Washington State,scientific_f0_m2,-0.4405315118637567,81,0,False,False,,,,,,,,,,,
margin,Texas State,scientific_f0_m2,-0.6965046388348242,82,0,False,False,,,,,,,,,,,
margin,East Carolina,scientific_f0_m2,-0.7440562257520078,83,0,False,False,,,,,,,,,,,
margin,Tulsa,scientific_f0_m2,-0.7883182036163525,84,0,False,False,,,,,,,,,,,
margin,App State,scientific_f0_m2,-0.8455881859766219,85,0,False,False,,,,,,,,,,,
margin,Miami (OH),scientific_f0_m2,-0.8567578654440844,86,0,False,False,,,,,,,,,,,
margin,Western Kentucky,scientific_f0_m2,-1.3137853250101497,87,0,False,False,,,,,,,,,,,
margin,Fresno State,scientific_f0_m2,-1.3956224262241328,88,0,False,False,,,,,,,,,,,
margin,San Diego State,scientific_f0_m2,-1.420110213347563,89,0,False,False,,,,,,,,,,,
margin,Florida International,scientific_f0_m2,-1.4967567911188944,90,0,False,False,,,,,,,,,,,
margin,Arkansas State,scientific_f0_m2,-1.5585717078264185,91,0,False,False,,,,,,,,,,,
margin,UAB,scientific_f0_m2,-1.5604161545373376,92,0,False,False,,,,,,,,,,,
margin,Jacksonville State,scientific_f0_m2,-1.714729188110752,93,0,False,False,,,,,,,,,,,
margin,Southern Miss,scientific_f0_m2,-1.7239319423089654,94,0,False,False,,,,,,,,,,,
margin,North Texas,scientific_f0_m2,-1.74923372728019,95,0,False,False,,,,,,,,,,,
margin,Troy,scientific_f0_m2,-2.01966050613283,96,0,False,False,,,,,,,,,,,
margin,Marshall,scientific_f0_m2,-2.087458468788432,97,0,False,False,,,,,,,,,,,
margin,Florida Atlantic,scientific_f0_m2,-2.149247587645112,98,0,False,False,,,,,,,,,,,
margin,Louisiana,scientific_f0_m2,-2.2598822655343547,99,0,False,False,,,,,,,,,,,
margin,Rice,scientific_f0_m2,-2.3078337817212713,100,0,False,False,,,,,,,,,,,
margin,James Madison,scientific_f0_m2,-2.379931079179201,101,0,False,False,,,,,,,,,,,
margin,UTEP,scientific_f0_m2,-2.4961428412139774,102,0,False,False,,,,,,,,,,,
margin,Eastern Michigan,scientific_f0_m2,-2.728926704639534,103,0,False,False,,,,,,,,,,,
margin,Charlotte,scientific_f0_m2,-2.90439030493404,104,0,False,False,,,,,,,,,,,
margin,Coastal Carolina,scientific_f0_m2,-3.0315306761016956,105,0,False,False,,,,,,,,,,,
margin,Georgia State,scientific_f0_m2,-3.037407251141275,106,0,False,False,,,,,,,,,,,
margin,South Alabama,scientific_f0_m2,-3.0577455787579897,107,0,False,False,,,,,,,,,,,
margin,Western Michigan,scientific_f0_m2,-3.1110502001739846,108,0,False,False,,,,,,,,,,,
margin,Middle Tennessee,scientific_f0_m2,-3.1426531168599006,109,0,False,False,,,,,,,,,,,
margin,San José State,scientific_f0_m2,-3.2441407690321284,110,0,False,False,,,,,,,,,,,
margin,Bowling Green,scientific_f0_m2,-3.285597013261796,111,0,False,False,,,,,,,,,,,
margin,New Mexico,scientific_f0_m2,-3.2919034895031327,112,0,False,False,,,,,,,,,,,
margin,Ball State,scientific_f0_m2,-3.4857836978443064,113,0,False,False,,,,,,,,,,,
margin,Sacramento State,scientific_f0_m2,-3.5962101361468974,114,0,False,False,,,,,,,,,,,
margin,Hawai'i,scientific_f0_m2,-3.802242825983509,115,0,False,False,,,,,,,,,,,
margin,Toledo,scientific_f0_m2,-3.8272845134967515,116,0,False,False,,,,,,,,,,,
margin,Sam Houston,scientific_f0_m2,-3.907269444421704,117,0,False,False,,,,,,,,,,,
margin,Nevada,scientific_f0_m2,-4.107060980555884,118,0,False,False,,,,,,,,,,,
margin,Missouri State,scientific_f0_m2,-4.110178253441264,119,0,False,False,,,,,,,,,,,
margin,Buffalo,scientific_f0_m2,-4.1373372386615195,120,0,False,False,,,,,,,,,,,
margin,Akron,scientific_f0_m2,-4.247202101380905,121,0,False,False,,,,,,,,,,,
margin,Old Dominion,scientific_f0_m2,-4.362220605545364,122,0,False,False,,,,,,,,,,,
margin,Utah State,scientific_f0_m2,-4.374200114393091,123,0,False,False,,,,,,,,,,,
margin,Louisiana Tech,scientific_f0_m2,-4.416777352142425,124,0,False,False,,,,,,,,,,,
margin,Central Michigan,scientific_f0_m2,-4.550107029497344,125,0,False,False,,,,,,,,,,,
margin,Northern Illinois,scientific_f0_m2,-4.7017308454297755,126,0,False,False,,,,,,,,,,,
margin,Wyoming,scientific_f0_m2,-5.066828366822895,127,0,False,False,,,,,,,,,,,
margin,Massachusetts,scientific_f0_m2,-5.169973136287119,128,0,False,False,,,,,,,,,,,
margin,Ohio,scientific_f0_m2,-5.305799342766566,129,0,False,False,,,,,,,,,,,
margin,Kent State,scientific_f0_m2,-5.3062370553586415,130,0,False,False,,,,,,,,,,,
margin,North Dakota State,scientific_f0_m2,-5.622404321145755,131,0,False,False,,,,,,,,,,,
margin,UL Monroe,scientific_f0_m2,-6.061008539524604,132,0,False,False,,,,,,,,,,,
margin,Kennesaw State,scientific_f0_m2,-6.17474948006253,133,0,False,False,,,,,,,,,,,
margin,Delaware,scientific_f0_m2,-7.006899838014142,134,0,False,False,,,,,,,,,,,
margin,New Mexico State,scientific_f0_m2,-7.9850103316193675,135,0,False,False,,,,,,,,,,,
margin,Army,scientific_f0_m2,-13.875646824778684,136,0,False,False,,,,,,,,,,,
margin,Air Force,scientific_f0_m2,-14.64287808112855,137,0,False,False,,,,,,,,,,,
margin,Navy,scientific_f0_m2,-15.747972872806898,138,0,False,False,,,,,,,,,,,
margin,Texas A&M,scientific_f0_m3,14.693220054032977,1,25,True,True,,,,,,,,,,,
margin,Navy,scientific_f0_m3,11.45628175138215,2,24,True,False,,,,,,,,,,,
margin,Ole Miss,scientific_f0_m3,11.348754042212855,3,23,True,False,,,,,,,,,,,
margin,Miami,scientific_f0_m3,11.273620708879522,4,22,True,False,,,,,,,,,,,
margin,Tennessee,scientific_f0_m3,11.273620708879522,5,21,True,False,,,,,,,,,,,
margin,Cincinnati,scientific_f0_m3,9.918543775363927,6,20,True,False,,,,,,,,,,,
margin,Auburn,scientific_f0_m3,9.240305379927703,7,19,True,False,,,,,,,,,,,
margin,Michigan,scientific_f0_m3,9.172251142334957,8,18,True,False,,,,,,,,,,,
margin,Florida State,scientific_f0_m3,8.350160125845523,9,17,True,False,,,,,,,,,,,
margin,Tulane,scientific_f0_m3,8.00447063631936,10,16,True,False,,,,,,,,,,,
margin,LSU,scientific_f0_m3,7.880966499142738,11,15,True,False,,,,,,,,,,,
margin,Florida,scientific_f0_m3,7.809783852264611,12,14,True,False,,,,,,,,,,,
margin,Nebraska,scientific_f0_m3,7.569869509899897,13,13,True,False,,,,,,,,,,,
margin,Ohio State,scientific_f0_m3,7.320285227427349,14,12,True,False,,,,,,,,,,,
margin,Oregon State,scientific_f0_m3,7.026098195958555,15,11,True,False,,,,,,,,,,,
margin,East Carolina,scientific_f0_m3,6.974617051195951,16,10,True,False,,,,,,,,,,,
margin,Georgia Southern,scientific_f0_m3,6.709352564233018,17,9,True,False,,,,,,,,,,,
margin,Notre Dame,scientific_f0_m3,6.322797603358698,18,8,True,False,,,,,,,,,,,
margin,USC,scientific_f0_m3,6.214261148857908,19,7,True,False,,,,,,,,,,,
margin,Missouri,scientific_f0_m3,6.188348308431507,20,6,True,False,,,,,,,,,,,
margin,Alabama,scientific_f0_m3,6.07931103466618,21,5,True,False,,,,,,,,,,,
margin,Boston College,scientific_f0_m3,5.372636212615738,22,4,True,False,,,,,,,,,,,
